"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"M Kapp",2018-08-09,"Loughborough Lightning","Surrey Stars",1,"3.0",0,4,1,1.33333333333333,14,"Women's Cricket Super League",2018,1127412,"Woodbridge Road, Guildford","Guildford","Loughborough Lightning","Surrey Stars","Surrey Stars","field","L Lee","Surrey Stars","7",NA
"TF Brookes",2018-08-08,"Southern Vipers","Yorkshire Diamonds",1,"1.0",0,4,1,4,3,"Women's Cricket Super League",2018,1127411,"The Rose Bowl, Southampton","Southampton","Southern Vipers","Yorkshire Diamonds","Yorkshire Diamonds","field","TT Beaumont","Southern Vipers",NA,"16"
"GJ Gibbs",2018-08-09,"Loughborough Lightning","Surrey Stars",1,"0.5",0,5,1,6,4,"Women's Cricket Super League",2018,1127412,"Woodbridge Road, Guildford","Guildford","Loughborough Lightning","Surrey Stars","Surrey Stars","field","L Lee","Surrey Stars","7",NA
"KH Brunt",2018-08-12,"Surrey Stars","Yorkshire Diamonds",1,"3.0",1,5,1,1.66666666666667,14,"Women's Cricket Super League",2018,1127416,"Clifton Park Ground, York","York","Surrey Stars","Yorkshire Diamonds","Yorkshire Diamonds","field","BL Mooney","Yorkshire Diamonds","9",NA
"SB Odedra",2016-08-03,"Lancashire Thunder","Loughborough Lightning",1,"1.0",0,5,1,5,4,"Women's Cricket Super League",2016,993649,"Haslegrave Ground, Loughborough","Loughborough","Lancashire Thunder","Loughborough Lightning","Loughborough Lightning","field",NA,"Lancashire Thunder",NA,"6"
"AC Kerr",2018-07-25,"Loughborough Lightning","Southern Vipers",2,"4.0",0,6,1,1.5,18,"Women's Cricket Super League",2018,1127396,"The Rose Bowl, Southampton","Southampton","Southern Vipers","Loughborough Lightning","Loughborough Lightning","field","SFM Devine","Loughborough Lightning","6",NA
"AG Gordon",2019-08-18,"Southern Vipers","Surrey Stars",1,"1.0",0,6,1,6,3,"Women's Cricket Super League",2019,1167283,"Arundel Castle Cricket Club Ground","Arundel","Southern Vipers","Surrey Stars","Surrey Stars","field","DN Wyatt","Southern Vipers",NA,"89"
"GJ Gibbs",2019-08-28,"Lancashire Thunder","Surrey Stars",2,"1.0",0,6,1,6,3,"Women's Cricket Super League",2019,1167295,"Stanley Park, Blackpool","Blackpool","Surrey Stars","Lancashire Thunder","Lancashire Thunder","field","L Lee","Surrey Stars",NA,"35"
"MK Villiers",2019-08-23,"Loughborough Lightning","Surrey Stars",2,"3.0",0,6,1,2,12,"Women's Cricket Super League",2019,1167291,"Haslegrave Ground, Loughborough","Loughborough","Surrey Stars","Loughborough Lightning","Surrey Stars","bat","M du Preez","Loughborough Lightning","5",NA
"AE Satterthwaite",2018-08-03,"Western Storm","Lancashire Thunder",2,"1.2",0,7,1,5.25,4,"Women's Cricket Super League",2018,1127407,"Old Trafford, Manchester","Manchester","Lancashire Thunder","Western Storm","Western Storm","field",NA,"Western Storm","7",NA
"GA Elwiss",2019-08-11,"Yorkshire Diamonds","Loughborough Lightning",1,"1.0",0,7,1,7,1,"Women's Cricket Super League",2019,1167274,"Headingley, Leeds","Leeds","Yorkshire Diamonds","Loughborough Lightning","Loughborough Lightning","field","HK Matthews","Loughborough Lightning","9",NA
"HK Matthews",2017-08-23,"Lancashire Thunder","Southern Vipers",1,"4.0",1,7,1,1.75,18,"Women's Cricket Super League",2017,1093486,"Aigburth, Liverpool","Liverpool","Lancashire Thunder","Southern Vipers","Lancashire Thunder","bat","DN Wyatt","Southern Vipers","6",NA
"RL Grundy",2017-08-20,"Lancashire Thunder","Loughborough Lightning",2,"2.0",0,7,1,3.5,6,"Women's Cricket Super League",2017,1093483,"Stanley Park, Blackpool","Blackpool","Loughborough Lightning","Lancashire Thunder","Loughborough Lightning","bat","EA Perry","Loughborough Lightning",NA,"50"
"D Hazell",2017-08-23,"Southern Vipers","Lancashire Thunder",2,"2.0",0,8,1,4,7,"Women's Cricket Super League",2017,1093486,"Aigburth, Liverpool","Liverpool","Lancashire Thunder","Southern Vipers","Lancashire Thunder","bat","DN Wyatt","Southern Vipers","6",NA
"DR Gibson",2018-08-11,"Southern Vipers","Western Storm",1,"1.5",0,8,1,4.36363636363636,6,"Women's Cricket Super League",2018,1127415,"County Ground, Bristol","Bristol","Southern Vipers","Western Storm","Western Storm","field",NA,NA,NA,NA
"HC Knight",2017-09-01,"Surrey Stars","Western Storm",1,"1.0",0,8,1,8,1,"Women's Cricket Super League",2017,1093491,"County Ground, Hove","Brighton","Surrey Stars","Western Storm","Surrey Stars","bat","SR Taylor","Western Storm","3",NA
"JL Gunn",2018-08-11,"Lancashire Thunder","Loughborough Lightning",1,"2.0",0,8,1,4,7,"Women's Cricket Super League",2018,1127414,"Haslegrave Ground, Loughborough","Loughborough","Lancashire Thunder","Loughborough Lightning","Lancashire Thunder","bat",NA,"Loughborough Lightning","9",NA
"LCN Smith",2019-08-11,"Loughborough Lightning","Yorkshire Diamonds",2,"2.0",0,8,1,4,8,"Women's Cricket Super League",2019,1167274,"Headingley, Leeds","Leeds","Yorkshire Diamonds","Loughborough Lightning","Loughborough Lightning","field","HK Matthews","Loughborough Lightning","9",NA
"LF Higham",2018-07-22,"Lancashire Thunder","Loughborough Lightning",1,"2.0",0,8,1,4,7,"Women's Cricket Super League",2018,1127394,"Trafalgar Road Ground, Southport","Southport","Lancashire Thunder","Loughborough Lightning","Loughborough Lightning","field",NA,"Loughborough Lightning","6",NA
"M Kapp",2019-08-21,"Western Storm","Surrey Stars",1,"3.0",0,8,1,2.66666666666667,12,"Women's Cricket Super League",2019,1167289,"The Cooper Associates County Ground, Taunton","Taunton","Western Storm","Surrey Stars","Surrey Stars","field","SJ Taylor","Western Storm",NA,"4"
"AN Davidson-Richards",2018-08-12,"Surrey Stars","Yorkshire Diamonds",1,"3.0",0,9,1,3,12,"Women's Cricket Super League",2018,1127416,"Clifton Park Ground, York","York","Surrey Stars","Yorkshire Diamonds","Yorkshire Diamonds","field","BL Mooney","Yorkshire Diamonds","9",NA
"DB Sharma",2019-08-25,"Surrey Stars","Western Storm",2,"3.0",0,9,1,3,10,"Women's Cricket Super League",2019,1167294,"Woodbridge Road, Guildford","Guildford","Western Storm","Surrey Stars","Surrey Stars","field","RH Priest","Western Storm",NA,"77"
"JM Dibble",2016-08-07,"Surrey Stars","Western Storm",1,"1.0",0,9,1,9,3,"Women's Cricket Super League",2016,993657,"County Ground, Bristol","Bristol","Surrey Stars","Western Storm","Surrey Stars","bat",NA,"Western Storm","5",NA
"LCN Smith",2017-08-10,"Western Storm","Southern Vipers",1,"4.0",0,9,1,2.25,15,"Women's Cricket Super League",2017,1093476,"The Rose Bowl, Southampton","Southampton","Western Storm","Southern Vipers","Southern Vipers","field","SW Bates","Southern Vipers","9",NA
"LMM Tahuhu",2016-08-12,"Loughborough Lightning","Surrey Stars",1,"1.0",0,9,1,9,3,"Women's Cricket Super League",2016,993663,"Haslegrave Ground, Loughborough","Loughborough","Loughborough Lightning","Surrey Stars","Surrey Stars","field",NA,"Loughborough Lightning",NA,"34"
"S Ismail",2016-08-08,"Southern Vipers","Yorkshire Diamonds",1,"4.0",0,9,1,2.25,17,"Women's Cricket Super League",2016,993659,"The Rose Bowl, Southampton","Southampton","Southern Vipers","Yorkshire Diamonds","Southern Vipers","bat",NA,"Southern Vipers",NA,"54"
"SB Odedra",2017-08-18,"Yorkshire Diamonds","Loughborough Lightning",1,"1.0",0,9,1,9,3,"Women's Cricket Super League",2017,1093482,"Haslegrave Ground, Loughborough","Loughborough","Yorkshire Diamonds","Loughborough Lightning","Loughborough Lightning","field","AC Jayangani","Yorkshire Diamonds",NA,"17"
"SIR Dunkley",2018-07-31,"Lancashire Thunder","Surrey Stars",2,"1.0",0,9,1,9,1,"Women's Cricket Super League",2018,1127403,"Kennington Oval, London","London","Surrey Stars","Lancashire Thunder","Lancashire Thunder","field","NE Bolton","Lancashire Thunder","5",NA
"FMK Morris",2016-08-12,"Western Storm","Southern Vipers",2,"1.0",0,10,1,10,2,"Women's Cricket Super League",2016,993665,"County Ground, Taunton","Taunton","Southern Vipers","Western Storm","Southern Vipers","bat",NA,"Western Storm","8",NA
"GA Elwiss",2019-08-20,"Lancashire Thunder","Loughborough Lightning",2,"2.0",0,10,1,5,5,"Women's Cricket Super League",2019,1167287,"Old Trafford, Manchester","Manchester","Loughborough Lightning","Lancashire Thunder","Lancashire Thunder","field","GL Adams","Loughborough Lightning",NA,"35"
"GM Hennessy",2016-07-31,"Lancashire Thunder","Western Storm",1,"1.3",0,10,1,6.66666666666667,4,"Women's Cricket Super League",2016,993647,"County Ground, Taunton","Taunton","Lancashire Thunder","Western Storm","Lancashire Thunder","bat",NA,"Western Storm","4",NA
"HC Knight",2018-07-31,"Southern Vipers","Western Storm",1,"2.0",0,10,1,5,6,"Women's Cricket Super League",2018,1127402,"Arundel Castle Cricket Club Ground","Arundel","Southern Vipers","Western Storm","Western Storm","field","S Mandhana","Western Storm","9",NA
"KA Levick",2016-08-08,"Southern Vipers","Yorkshire Diamonds",1,"4.0",0,10,1,2.5,16,"Women's Cricket Super League",2016,993659,"The Rose Bowl, Southampton","Southampton","Southern Vipers","Yorkshire Diamonds","Southern Vipers","bat",NA,"Southern Vipers",NA,"54"
"KM Beams",2017-08-26,"Surrey Stars","Loughborough Lightning",2,"3.0",0,10,1,3.33333333333333,11,"Women's Cricket Super League",2017,1093489,"Kennington Oval, London","London","Loughborough Lightning","Surrey Stars","Loughborough Lightning","bat","EA Perry","Loughborough Lightning",NA,"81"
"ND Dattani",2018-08-09,"Lancashire Thunder","Western Storm",2,"1.2",0,10,1,7.5,3,"Women's Cricket Super League",2018,1127413,"The Cooper Associates County Ground, Taunton","Taunton","Western Storm","Lancashire Thunder","Lancashire Thunder","field",NA,"Western Storm",NA,"76"
"FMK Morris",2019-08-21,"Yorkshire Diamonds","Southern Vipers",2,"2.0",0,11,1,5.5,4,"Women's Cricket Super League",2019,1167288,"The Rose Bowl, Southampton","Southampton","Southern Vipers","Yorkshire Diamonds","Southern Vipers","bat","DN Wyatt","Southern Vipers",NA,"3"
"SIR Dunkley",2019-08-06,"Southern Vipers","Lancashire Thunder",1,"2.0",0,11,1,5.5,5,"Women's Cricket Super League",2019,1167268,"Aigburth, Liverpool","Liverpool","Southern Vipers","Lancashire Thunder","Southern Vipers","bat","DN Wyatt","Southern Vipers",NA,"34"
"A Shrubsole",2016-08-07,"Surrey Stars","Western Storm",1,"4.0",0,12,1,3,15,"Women's Cricket Super League",2016,993657,"County Ground, Bristol","Bristol","Surrey Stars","Western Storm","Surrey Stars","bat",NA,"Western Storm","5",NA
"A Shrubsole",2019-08-25,"Surrey Stars","Western Storm",2,"2.0",0,12,1,6,3,"Women's Cricket Super League",2019,1167294,"Woodbridge Road, Guildford","Guildford","Western Storm","Surrey Stars","Surrey Stars","field","RH Priest","Western Storm",NA,"77"
"BF Smith",2018-08-09,"Loughborough Lightning","Surrey Stars",1,"1.1",0,12,1,10.2857142857143,1,"Women's Cricket Super League",2018,1127412,"Woodbridge Road, Guildford","Guildford","Loughborough Lightning","Surrey Stars","Surrey Stars","field","L Lee","Surrey Stars","7",NA
"D Hazell",2018-07-27,"Yorkshire Diamonds","Lancashire Thunder",2,"4.0",1,12,1,3,15,"Women's Cricket Super League",2018,1127398,"Headingley, Leeds","Leeds","Lancashire Thunder","Yorkshire Diamonds","Yorkshire Diamonds","field","E Threlkeld","Lancashire Thunder",NA,"33"
"DR Gibson",2018-07-31,"Southern Vipers","Western Storm",1,"1.0",0,12,1,12,2,"Women's Cricket Super League",2018,1127402,"Arundel Castle Cricket Club Ground","Arundel","Southern Vipers","Western Storm","Western Storm","field","S Mandhana","Western Storm","9",NA
"FR Davies",2016-07-31,"Lancashire Thunder","Western Storm",1,"3.0",0,12,1,4,10,"Women's Cricket Super League",2016,993647,"County Ground, Taunton","Taunton","Lancashire Thunder","Western Storm","Lancashire Thunder","bat",NA,"Western Storm","4",NA
"FR Davies",2018-08-11,"Southern Vipers","Western Storm",1,"2.0",0,12,1,6,6,"Women's Cricket Super League",2018,1127415,"County Ground, Bristol","Bristol","Southern Vipers","Western Storm","Western Storm","field",NA,NA,NA,NA
"KH Brunt",2017-08-13,"Surrey Stars","Yorkshire Diamonds",2,"3.3",2,12,1,3.42857142857143,18,"Women's Cricket Super League",2017,1093479,"Kennington Oval, London","London","Yorkshire Diamonds","Surrey Stars","Yorkshire Diamonds","bat","M Kapp","Surrey Stars","8",NA
"KH Brunt",2018-07-31,"Loughborough Lightning","Yorkshire Diamonds",1,"4.0",0,12,1,3,15,"Women's Cricket Super League",2018,1127404,"Haslegrave Ground, Loughborough","Loughborough","Loughborough Lightning","Yorkshire Diamonds","Loughborough Lightning","bat","SFM Devine","Loughborough Lightning",NA,"41"
"MJG Nielsen",2016-07-31,"Surrey Stars","Southern Vipers",1,"4.0",0,12,1,3,14,"Women's Cricket Super League",2016,993645,"The Rose Bowl, Southampton","Southampton","Surrey Stars","Southern Vipers","Surrey Stars","bat",NA,"Southern Vipers","6",NA
"MK Villiers",2018-07-22,"Southern Vipers","Surrey Stars",2,"2.0",0,12,1,6,6,"Women's Cricket Super League",2018,1127393,"Woodbridge Road, Guildford","Guildford","Surrey Stars","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","7",NA
"N Brown",2019-08-23,"Yorkshire Diamonds","Lancashire Thunder",2,"2.0",0,12,1,6,4,"Women's Cricket Super League",2019,1167290,"North Marine Road Ground, Scarborough","Scarborough","Lancashire Thunder","Yorkshire Diamonds","Lancashire Thunder","bat","AJ Healy","Yorkshire Diamonds","4",NA
"PJ Scholfield",2019-08-08,"Loughborough Lightning","Southern Vipers",1,"2.0",0,12,1,6,5,"Women's Cricket Super League",2019,1167271,"Haslegrave Ground, Loughborough","Loughborough","Loughborough Lightning","Southern Vipers","Loughborough Lightning","bat","SR Taylor","Southern Vipers","2",NA
"S Ecclestone",2019-08-06,"Southern Vipers","Lancashire Thunder",1,"4.0",0,12,1,3,13,"Women's Cricket Super League",2019,1167268,"Aigburth, Liverpool","Liverpool","Southern Vipers","Lancashire Thunder","Southern Vipers","bat","DN Wyatt","Southern Vipers",NA,"34"
"SB Odedra",2017-08-20,"Lancashire Thunder","Loughborough Lightning",2,"1.2",0,12,1,9,4,"Women's Cricket Super League",2017,1093483,"Stanley Park, Blackpool","Blackpool","Loughborough Lightning","Lancashire Thunder","Loughborough Lightning","bat","EA Perry","Loughborough Lightning",NA,"50"
"SFM Devine",2018-08-02,"Surrey Stars","Loughborough Lightning",1,"3.0",0,12,1,4,11,"Women's Cricket Super League",2018,1127405,"Haslegrave Ground, Loughborough","Loughborough","Surrey Stars","Loughborough Lightning","Surrey Stars","bat","SFM Devine","Loughborough Lightning","9",NA
"SW Bates",2017-08-23,"Lancashire Thunder","Southern Vipers",1,"2.0",0,12,1,6,6,"Women's Cricket Super League",2017,1093486,"Aigburth, Liverpool","Liverpool","Lancashire Thunder","Southern Vipers","Lancashire Thunder","bat","DN Wyatt","Southern Vipers","6",NA
"A Brindle",2018-07-31,"Western Storm","Southern Vipers",2,"2.0",0,13,1,6.5,5,"Women's Cricket Super League",2018,1127402,"Arundel Castle Cricket Club Ground","Arundel","Southern Vipers","Western Storm","Western Storm","field","S Mandhana","Western Storm","9",NA
"A Brindle",2018-08-04,"Loughborough Lightning","Southern Vipers",2,"2.1",0,13,1,6,3,"Women's Cricket Super League",2018,1127408,"Haslegrave Ground, Loughborough","Loughborough","Southern Vipers","Loughborough Lightning","Southern Vipers","bat","EJ Villani","Loughborough Lightning","3",NA
"AG Gordon",2019-08-20,"Yorkshire Diamonds","Surrey Stars",2,"3.0",0,13,1,4.33333333333333,9,"Women's Cricket Super League",2019,1167285,"Woodbridge Road, Guildford","Guildford","Surrey Stars","Yorkshire Diamonds","Yorkshire Diamonds","field","JI Rodrigues","Yorkshire Diamonds","5",NA
"D van Niekerk",2016-07-30,"Yorkshire Diamonds","Loughborough Lightning",2,"4.0",0,13,1,3.25,14,"Women's Cricket Super League",2016,993643,"Headingley, Leeds","Leeds","Loughborough Lightning","Yorkshire Diamonds","Loughborough Lightning","bat",NA,"Loughborough Lightning",NA,"43"
"DJS Dottin",2016-08-09,"Surrey Stars","Lancashire Thunder",2,"2.0",0,13,1,6.5,9,"Women's Cricket Super League",2016,993661,"Woodbridge Road, Guildford","Guildford","Lancashire Thunder","Surrey Stars","Surrey Stars","field",NA,"Surrey Stars","7",NA
"HC Knight",2018-08-09,"Lancashire Thunder","Western Storm",2,"3.0",0,13,1,4.33333333333333,8,"Women's Cricket Super League",2018,1127413,"The Cooper Associates County Ground, Taunton","Taunton","Western Storm","Lancashire Thunder","Lancashire Thunder","field",NA,"Western Storm",NA,"76"
"HK Matthews",2016-07-31,"Western Storm","Lancashire Thunder",2,"2.0",0,13,1,6.5,4,"Women's Cricket Super League",2016,993647,"County Ground, Taunton","Taunton","Lancashire Thunder","Western Storm","Lancashire Thunder","bat",NA,"Western Storm","4",NA
"A Brindle",2017-08-23,"Lancashire Thunder","Southern Vipers",1,"4.0",0,14,1,3.5,18,"Women's Cricket Super League",2017,1093486,"Aigburth, Liverpool","Liverpool","Lancashire Thunder","Southern Vipers","Lancashire Thunder","bat","DN Wyatt","Southern Vipers","6",NA
"A Shrubsole",2018-07-31,"Southern Vipers","Western Storm",1,"3.1",0,14,1,4.42105263157895,12,"Women's Cricket Super League",2018,1127402,"Arundel Castle Cricket Club Ground","Arundel","Southern Vipers","Western Storm","Western Storm","field","S Mandhana","Western Storm","9",NA
"C Nicholas",2017-09-01,"Surrey Stars","Western Storm",1,"4.0",1,14,1,3.5,16,"Women's Cricket Super League",2017,1093491,"County Ground, Hove","Brighton","Surrey Stars","Western Storm","Surrey Stars","bat","SR Taylor","Western Storm","3",NA
"EL Lamb",2019-08-13,"Yorkshire Diamonds","Lancashire Thunder",1,"3.0",0,14,1,4.66666666666667,9,"Women's Cricket Super League",2019,1167277,"Aigburth, Liverpool","Liverpool","Yorkshire Diamonds","Lancashire Thunder","Yorkshire Diamonds","bat","L Winfield","Yorkshire Diamonds",NA,"9"
"KL Gordon",2019-08-18,"Yorkshire Diamonds","Loughborough Lightning",1,"4.0",0,14,1,3.5,10,"Women's Cricket Super League",2019,1167284,"Haslegrave Ground, Loughborough","Loughborough","Yorkshire Diamonds","Loughborough Lightning","Yorkshire Diamonds","bat","M du Preez","Loughborough Lightning","6",NA
"KM Beams",2017-08-12,"Western Storm","Loughborough Lightning",2,"4.0",0,14,1,3.5,14,"Women's Cricket Super League",2017,1093478,"The Cooper Associates County Ground, Taunton","Taunton","Loughborough Lightning","Western Storm","Western Storm","field","SR Taylor","Western Storm","5",NA
"LCN Smith",2019-08-28,"Western Storm","Yorkshire Diamonds",2,"2.0",0,14,1,7,4,"Women's Cricket Super League",2019,1167296,"The Cooper Associates County Ground, Taunton","Taunton","Yorkshire Diamonds","Western Storm","Western Storm","field","JI Rodrigues","Yorkshire Diamonds",NA,"5"
"M Kapp",2019-08-08,"Lancashire Thunder","Surrey Stars",1,"4.0",0,14,1,3.5,13,"Women's Cricket Super League",2019,1167272,"Woodbridge Road, Guildford","Guildford","Lancashire Thunder","Surrey Stars","Surrey Stars","field","L Lee","Surrey Stars","8",NA
"MK Villiers",2018-07-26,"Western Storm","Surrey Stars",1,"3.0",0,14,1,4.66666666666667,7,"Women's Cricket Super League",2018,1127397,"College Ground, Cheltenham","Cheltenham","Western Storm","Surrey Stars","Surrey Stars","field",NA,"Surrey Stars","7",NA
"MK Villiers",2019-08-08,"Lancashire Thunder","Surrey Stars",1,"3.0",0,14,1,4.66666666666667,11,"Women's Cricket Super League",2019,1167272,"Woodbridge Road, Guildford","Guildford","Lancashire Thunder","Surrey Stars","Surrey Stars","field","L Lee","Surrey Stars","8",NA
"S Glenn",2018-07-25,"Southern Vipers","Loughborough Lightning",1,"4.0",0,14,1,3.5,14,"Women's Cricket Super League",2018,1127396,"The Rose Bowl, Southampton","Southampton","Southern Vipers","Loughborough Lightning","Loughborough Lightning","field","SFM Devine","Loughborough Lightning","6",NA
"S Glenn",2018-07-31,"Yorkshire Diamonds","Loughborough Lightning",2,"2.0",0,14,1,7,5,"Women's Cricket Super League",2018,1127404,"Haslegrave Ground, Loughborough","Loughborough","Loughborough Lightning","Yorkshire Diamonds","Loughborough Lightning","bat","SFM Devine","Loughborough Lightning",NA,"41"
"S Glenn",2018-08-04,"Southern Vipers","Loughborough Lightning",1,"2.0",0,14,1,7,1,"Women's Cricket Super League",2018,1127408,"Haslegrave Ground, Loughborough","Loughborough","Southern Vipers","Loughborough Lightning","Southern Vipers","bat","EJ Villani","Loughborough Lightning","3",NA
"A Griffiths",2019-08-06,"Loughborough Lightning","Western Storm",1,"2.0",0,15,1,7.5,5,"Women's Cricket Super League",2019,1167269,"Haslegrave Ground, Loughborough","Loughborough","Loughborough Lightning","Western Storm","Loughborough Lightning","bat","HC Knight","Western Storm","7",NA
"A Hartley",2019-08-18,"Western Storm","Lancashire Thunder",2,"2.0",0,15,1,7.5,4,"Women's Cricket Super League",2019,1167282,"Boughton Hall Cricket Club Ground, Chester","Chester","Lancashire Thunder","Western Storm","Lancashire Thunder","bat","S Mandhana","Western Storm","5",NA
"AC Jayangani",2018-07-27,"Lancashire Thunder","Yorkshire Diamonds",1,"3.0",0,15,1,5,10,"Women's Cricket Super League",2018,1127398,"Headingley, Leeds","Leeds","Lancashire Thunder","Yorkshire Diamonds","Yorkshire Diamonds","field","E Threlkeld","Lancashire Thunder",NA,"33"
"C Nicholas",2017-08-26,"Lancashire Thunder","Western Storm",1,"3.0",0,15,1,5,10,"Women's Cricket Super League",2017,1093490,"County Ground, Bristol","Bristol","Lancashire Thunder","Western Storm","Western Storm","field","RH Priest","Western Storm","5",NA
"C Nicholas",2019-08-13,"Loughborough Lightning","Western Storm",2,"4.0",1,15,1,3.75,13,"Women's Cricket Super League",2019,1167278,"County Ground, Bristol","Bristol","Western Storm","Loughborough Lightning","Loughborough Lightning","field","FR Davies","Western Storm",NA,"40"
"EL Lamb",2019-08-06,"Southern Vipers","Lancashire Thunder",1,"2.0",0,15,1,7.5,5,"Women's Cricket Super League",2019,1167268,"Aigburth, Liverpool","Liverpool","Southern Vipers","Lancashire Thunder","Southern Vipers","bat","DN Wyatt","Southern Vipers",NA,"34"
"FR Davies",2018-08-09,"Lancashire Thunder","Western Storm",2,"3.0",0,15,1,5,8,"Women's Cricket Super League",2018,1127413,"The Cooper Associates County Ground, Taunton","Taunton","Western Storm","Lancashire Thunder","Lancashire Thunder","field",NA,"Western Storm",NA,"76"
"GA Elwiss",2017-08-18,"Yorkshire Diamonds","Loughborough Lightning",1,"1.0",0,15,1,15,1,"Women's Cricket Super League",2017,1093482,"Haslegrave Ground, Loughborough","Loughborough","Yorkshire Diamonds","Loughborough Lightning","Loughborough Lightning","field","AC Jayangani","Yorkshire Diamonds",NA,"17"
"JL Gunn",2019-08-15,"Surrey Stars","Loughborough Lightning",1,"2.0",0,15,1,7.5,8,"Women's Cricket Super League",2019,1167279,"Woodbridge Road, Guildford","Guildford","Surrey Stars","Loughborough Lightning","Loughborough Lightning","field","M du Preez","Loughborough Lightning","7",NA
"JL Gunn",2019-08-18,"Yorkshire Diamonds","Loughborough Lightning",1,"2.0",0,15,1,7.5,2,"Women's Cricket Super League",2019,1167284,"Haslegrave Ground, Loughborough","Loughborough","Yorkshire Diamonds","Loughborough Lightning","Yorkshire Diamonds","bat","M du Preez","Loughborough Lightning","6",NA
"KH Brunt",2016-07-30,"Loughborough Lightning","Yorkshire Diamonds",1,"4.0",1,15,1,3.75,15,"Women's Cricket Super League",2016,993643,"Headingley, Leeds","Leeds","Loughborough Lightning","Yorkshire Diamonds","Loughborough Lightning","bat",NA,"Loughborough Lightning",NA,"43"
"KL Cross",2016-07-31,"Western Storm","Lancashire Thunder",2,"3.3",1,15,1,4.28571428571429,16,"Women's Cricket Super League",2016,993647,"County Ground, Taunton","Taunton","Lancashire Thunder","Western Storm","Lancashire Thunder","bat",NA,"Western Storm","4",NA
"KL George",2016-08-14,"Loughborough Lightning","Southern Vipers",2,"3.0",0,15,1,5,10,"Women's Cricket Super League",2016,993669,"The Rose Bowl, Southampton","Southampton","Southern Vipers","Loughborough Lightning","Southern Vipers","bat",NA,"Southern Vipers",NA,"59"
"KL George",2017-08-10,"Western Storm","Southern Vipers",1,"4.0",0,15,1,3.75,12,"Women's Cricket Super League",2017,1093476,"The Rose Bowl, Southampton","Southampton","Western Storm","Southern Vipers","Southern Vipers","field","SW Bates","Southern Vipers","9",NA
"KL George",2017-08-15,"Loughborough Lightning","Southern Vipers",2,"2.0",0,15,1,7.5,5,"Women's Cricket Super League",2017,1093480,"County Ground, Derby","Derby","Southern Vipers","Loughborough Lightning","Loughborough Lightning","field","SW Bates","Southern Vipers",NA,"46"
"LCN Smith",2016-08-05,"Lancashire Thunder","Southern Vipers",2,"4.0",0,15,1,3.75,14,"Women's Cricket Super League",2016,993653,"Stanley Park, Blackpool","Blackpool","Southern Vipers","Lancashire Thunder","Southern Vipers","bat",NA,"Southern Vipers",NA,"11"
"ND Dattani",2018-08-03,"Lancashire Thunder","Western Storm",1,"2.0",0,15,1,7.5,5,"Women's Cricket Super League",2018,1127407,"Old Trafford, Manchester","Manchester","Lancashire Thunder","Western Storm","Western Storm","field",NA,"Western Storm","7",NA
"NR Sciver",2018-08-07,"Lancashire Thunder","Surrey Stars",2,"4.0",1,15,1,3.75,12,"Women's Cricket Super League",2018,1127410,"Old Trafford, Manchester","Manchester","Surrey Stars","Lancashire Thunder","Lancashire Thunder","field","L Lee","Surrey Stars",NA,"55"
"A Shrubsole",2019-08-15,"Yorkshire Diamonds","Western Storm",1,"4.0",0,16,1,4,10,"Women's Cricket Super League",2019,1167281,"York Cricket Club","York","Yorkshire Diamonds","Western Storm","Western Storm","field","RH Priest","Western Storm","9",NA
"D van Niekerk",2019-08-15,"Loughborough Lightning","Surrey Stars",2,"3.0",0,16,1,5.33333333333333,6,"Women's Cricket Super League",2019,1167279,"Woodbridge Road, Guildford","Guildford","Surrey Stars","Loughborough Lightning","Loughborough Lightning","field","M du Preez","Loughborough Lightning","7",NA
"EL Lamb",2019-08-08,"Surrey Stars","Lancashire Thunder",2,"2.0",0,16,1,8,5,"Women's Cricket Super League",2019,1167272,"Woodbridge Road, Guildford","Guildford","Lancashire Thunder","Surrey Stars","Surrey Stars","field","L Lee","Surrey Stars","8",NA
"FMK Morris",2016-08-08,"Yorkshire Diamonds","Southern Vipers",2,"3.0",0,16,1,5.33333333333333,11,"Women's Cricket Super League",2016,993659,"The Rose Bowl, Southampton","Southampton","Southern Vipers","Yorkshire Diamonds","Southern Vipers","bat",NA,"Southern Vipers",NA,"54"
"GM Hennessy",2016-08-14,"Yorkshire Diamonds","Western Storm",1,"3.0",0,16,1,5.33333333333333,6,"Women's Cricket Super League",2016,993671,"Headingley, Leeds","Leeds","Yorkshire Diamonds","Western Storm","Yorkshire Diamonds","bat",NA,"Western Storm","6",NA
"HC Knight",2018-08-27,"Surrey Stars","Western Storm",1,"2.0",0,16,1,8,4,"Women's Cricket Super League",2018,1127423,"County Ground, Hove","Brighton","Surrey Stars","Western Storm","Western Storm","field","NR Sciver","Surrey Stars",NA,"9"
"HC Knight",2019-08-25,"Surrey Stars","Western Storm",2,"3.0",0,16,1,5.33333333333333,6,"Women's Cricket Super League",2019,1167294,"Woodbridge Road, Guildford","Guildford","Western Storm","Surrey Stars","Surrey Stars","field","RH Priest","Western Storm",NA,"77"
