"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","umpire1","umpire2","match_referee","winner","winner_wickets","winner_runs","method","outcome","tv_umpire","player_of_match","reserve_umpire"
693275,6,"Middlesex","Glamorgan","male","2014",2014-07-26,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field","NGC Cowley","SA Garratt",NA,"Glamorgan",7,NA,NA,NA,NA,NA,NA
693277,6,"Yorkshire","Lancashire","male","2014",2014-07-26,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Yorkshire","bat","MJ Saggers","NGB Cook",NA,"Yorkshire",NA,47,NA,NA,"PK Baldwin","KR Brown",NA
693279,6,"Derbyshire","Hampshire","male","2014",2014-07-26,"Royal London One-Day Cup","County Ground, Derby","Derby","Hampshire","field","MJD Bodenham","P Willey",NA,"Derbyshire",NA,136,NA,NA,NA,NA,NA
693281,6,"Durham","Somerset","male","2014",2014-07-27,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Durham","bat","G Sharp","SJ O'Shaughnessy",NA,"Somerset",5,NA,NA,NA,NA,NA,NA
693283,6,"Worcestershire","Essex","male","2014",2014-07-27,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Essex","field","NL Bainton","P Willey",NA,"Essex",8,NA,NA,NA,NA,NA,NA
693285,6,"Warwickshire","Middlesex","male","2014",2014-07-27,"Royal London One-Day Cup","Lord's, London","London","Warwickshire","bat","JH Evans","MR Benson",NA,"Warwickshire",NA,4,NA,NA,NA,NA,NA
693287,6,"Nottinghamshire","Sussex","male","2014",2014-07-27,"Royal London One-Day Cup","Cricket Field Road Ground, Horsham","Horsham","Sussex","field","DJ Millns","M Burns",NA,"Nottinghamshire",NA,29,NA,NA,NA,NA,NA
693289,6,"Surrey","Glamorgan","male","2014",2014-07-27,"Royal London One-Day Cup","Woodbridge Road, Guildford","Guildford","Glamorgan","field","AG Wharf","GD Lloyd",NA,"Glamorgan",3,NA,NA,NA,NA,NA,NA
693291,6,"Leicestershire","Derbyshire","male","2014",2014-07-27,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","bat","BV Taylor","NA Mallender",NA,"Derbyshire",7,NA,NA,NA,NA,NA,NA
693293,6,"Hampshire","Lancashire","male","2014",2014-07-27,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Hampshire","bat","NGB Cook","PK Baldwin",NA,"Hampshire",NA,148,NA,NA,NA,NA,NA
693295,6,"Gloucestershire","Northamptonshire","male","2014",2014-07-27,"Royal London One-Day Cup","College Ground, Cheltenham","Cheltenham","Northamptonshire","field","PJ Hartley","RJ Evans",NA,"Northamptonshire",4,NA,NA,NA,NA,NA,NA
693297,6,"Nottinghamshire","Somerset","male","2014",2014-07-29,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Somerset","field","DJ Millns","GD Lloyd",NA,NA,NA,NA,NA,"tie",NA,NA,NA
693299,6,"Worcestershire","Northamptonshire","male","2014",2014-07-29,"Royal London One-Day Cup","Campbell Park, Milton Keynes","Milton Keynes","Northamptonshire","field","MJ Saggers","SJ O'Shaughnessy",NA,"Worcestershire",NA,88,NA,NA,NA,NA,NA
693301,6,"Yorkshire","Gloucestershire","male","2014",2014-07-29,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Yorkshire","bat","NGB Cook","SA Garratt",NA,"Gloucestershire",3,NA,NA,NA,NA,NA,NA
693303,6,"Warwickshire","Sussex","male","2014",2014-07-29,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","bat","JH Evans","PK Baldwin",NA,"Warwickshire",NA,118,NA,NA,NA,NA,NA
693305,6,"Durham","Kent","male","2014",2014-07-29,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Durham","bat","MJD Bodenham","MA Gough",NA,"Kent",2,NA,NA,NA,NA,NA,NA
693307,6,"Glamorgan","Nottinghamshire","male","2014",2014-07-30,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Nottinghamshire","field","AG Wharf","MR Benson",NA,"Nottinghamshire",3,NA,NA,NA,NA,NA,NA
693309,6,"Kent","Somerset","male","2014",2014-07-31,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","field","DJ Millns","NGC Cowley",NA,"Kent",NA,2,"D/L",NA,NA,NA,NA
693311,6,"Worcestershire","Derbyshire","male","2014",2014-07-31,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Derbyshire","field","MJ Saggers","MA Gough",NA,NA,NA,NA,NA,"no result",NA,NA,NA
693313,6,"Surrey","Middlesex","male","2014",2014-07-31,"Royal London One-Day Cup","Lord's, London","London","Surrey","bat","MJD Bodenham","NA Mallender",NA,"Middlesex",6,NA,NA,NA,NA,NA,NA
693315,6,"Warwickshire","Durham","male","2014",2014-07-31,"Royal London One-Day Cup","Roseworth Terrace, Gosforth","Gosforth","Durham","field","NGB Cook","RJ Evans",NA,"Durham",5,NA,NA,NA,NA,NA,NA
693317,6,"Leicestershire","Essex","male","2014",2014-07-31,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Leicestershire","bat","NL Bainton","SA Garratt",NA,"Leicestershire",NA,34,NA,NA,NA,NA,NA
693319,6,"Gloucestershire","Hampshire","male","2014",2014-07-31,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Hampshire","field","GD Lloyd","SJ O'Shaughnessy",NA,"Gloucestershire",NA,35,NA,NA,NA,NA,NA
693321,6,"Northamptonshire","Yorkshire","male","2014",2014-08-05,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Yorkshire","field","NGC Cowley","RT Robinson",NA,"Yorkshire",6,NA,NA,NA,NA,NA,NA
693323,6,"Kent","Surrey","male","2014",2014-08-05,"Royal London One-Day Cup","Kennington Oval, London","London","Kent","bat","PJ Hartley","SA Garratt",NA,NA,NA,NA,NA,"tie",NA,NA,NA
693325,6,"Durham","Sussex","male","2014",2014-08-05,"Royal London One-Day Cup","County Ground, Hove","Brighton","Durham","bat","MJD Bodenham","RJ Bailey",NA,"Sussex",3,NA,NA,NA,"AG Wharf","Yasir Arafat",NA
693327,6,"Somerset","Warwickshire","male","2014",2014-08-05,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","field","MJ Saggers","MA Gough",NA,"Somerset",NA,117,NA,NA,NA,NA,NA
693329,6,"Lancashire","Essex","male","2014",2014-08-05,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","field","G Sharp","NA Mallender",NA,"Essex",6,NA,NA,NA,NA,NA,NA
693331,6,"Leicestershire","Gloucestershire","male","2014",2014-08-05,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","field","P Willey","SJ O'Shaughnessy",NA,"Gloucestershire",7,NA,"D/L",NA,NA,NA,NA
693333,6,"Sussex","Surrey","male","2014",2014-08-06,"Royal London One-Day Cup","Kennington Oval, London","London","Sussex","bat","PJ Hartley","SA Garratt",NA,"Sussex",NA,36,NA,NA,NA,NA,NA
693335,6,"Glamorgan","Kent","male","2014",2014-08-06,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Glamorgan","bat","G Sharp","NA Mallender",NA,"Kent",6,NA,NA,NA,"MJD Bodenham","DE Bollinger",NA
693337,6,"Hampshire","Leicestershire","male","2014",2014-08-06,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Hampshire","bat","MR Benson","P Willey",NA,"Leicestershire",6,NA,"D/L",NA,NA,NA,NA
693339,6,"Middlesex","Somerset","male","2014",2014-08-07,"Royal London One-Day Cup","Lord's, London","London","Somerset","field","MJ Saggers","PJ Hartley",NA,"Somerset",6,NA,NA,NA,NA,NA,NA
693341,6,"Worcestershire","Yorkshire","male","2014",2014-08-07,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Worcestershire","bat","DJ Millns","RJ Bailey",NA,"Yorkshire",6,NA,NA,NA,NA,NA,NA
693343,6,"Lancashire","Derbyshire","male","2014",2014-08-07,"Royal London One-Day Cup","County Ground, Derby","Derby","Lancashire","bat","NGC Cowley","SC Gale",NA,"Lancashire",NA,101,NA,NA,NA,NA,NA
693345,6,"Nottinghamshire","Kent","male","2014",2014-08-08,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","bat","NGB Cook","SC Gale",NA,NA,NA,NA,NA,"no result",NA,NA,NA
693347,6,"Durham","Glamorgan","male","2014",2014-08-08,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Durham","bat","MR Benson","P Willey",NA,"Durham",NA,52,NA,NA,NA,NA,NA
693349,6,"Sussex","Middlesex","male","2014",2014-08-08,"Royal London One-Day Cup","County Ground, Hove","Brighton","Sussex","bat","G Sharp","MJ Saggers",NA,"Middlesex",NA,21,"D/L",NA,NA,NA,NA
693351,6,"Leicestershire","Yorkshire","male","2014",2014-08-08,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Yorkshire","field","GD Lloyd","RJ Bailey",NA,"Yorkshire",3,NA,"D/L",NA,NA,NA,NA
693353,6,"Gloucestershire","Essex","male","2014",2014-08-08,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","field","AG Wharf","MJD Bodenham",NA,NA,NA,NA,NA,"no result",NA,NA,NA
693355,6,"Hampshire","Northamptonshire","male","2014",2014-08-08,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Hampshire","bat","JH Evans","NA Mallender",NA,NA,NA,NA,NA,"no result",NA,NA,NA
693357,6,"Lancashire","Worcestershire","male","2014",2014-08-09,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Worcestershire","field","DJ Millns","GD Lloyd",NA,"Worcestershire",7,NA,NA,NA,NA,NA,NA
693361,6,"Somerset","Sussex","male","2014",2014-08-10,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Sussex","field","MR Benson","NGB Cook",NA,"Sussex",7,NA,"D/L",NA,NA,NA,NA
693367,6,"Durham","Middlesex","male","2014",2014-08-10,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Middlesex","field","PJ Hartley","SC Gale",NA,NA,NA,NA,NA,"no result",NA,NA,NA
693371,6,"Yorkshire","Essex","male","2014",2014-08-11,"Royal London One-Day Cup","North Marine Road Ground, Scarborough","Scarborough","Essex","field","PJ Hartley","SC Gale",NA,"Essex",5,NA,NA,NA,NA,NA,NA
693373,6,"Derbyshire","Northamptonshire","male","2014",2014-08-11,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Derbyshire","bat","P Willey","SJ O'Shaughnessy",NA,"Derbyshire",NA,6,"D/L",NA,NA,NA,NA
693375,6,"Hampshire","Worcestershire","male","2014",2014-08-11,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Worcestershire","field","MR Benson","NGB Cook",NA,NA,NA,NA,NA,"no result",NA,NA,NA
693377,6,"Glamorgan","Somerset","male","2014",2014-08-12,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","field","NL Bainton","NGC Cowley",NA,"Glamorgan",NA,95,"D/L",NA,NA,NA,NA
693379,6,"Nottinghamshire","Durham","male","2014",2014-08-12,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","field","MJD Bodenham","PJ Hartley",NA,"Durham",6,NA,NA,NA,NA,NA,NA
693381,6,"Warwickshire","Surrey","male","2014",2014-08-12,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","bat","NGB Cook","SJ O'Shaughnessy",NA,"Warwickshire",NA,111,"D/L",NA,"P Willey","V Chopra",NA
693385,6,"Derbyshire","Yorkshire","male","2014",2014-08-13,"Royal London One-Day Cup","North Marine Road Ground, Scarborough","Scarborough","Yorkshire","field","MR Benson","PJ Hartley",NA,"Yorkshire",10,NA,NA,NA,NA,NA,NA
693387,6,"Worcestershire","Gloucestershire","male","2014",2014-08-13,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Gloucestershire","field","GD Lloyd","NL Bainton",NA,"Gloucestershire",5,NA,"D/L",NA,NA,NA,NA
693389,6,"Essex","Hampshire","male","2014",2014-08-13,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Hampshire","field","JH Evans","NA Mallender",NA,"Essex",NA,5,NA,NA,"RT Robinson","AJA Wheater",NA
693391,6,"Kent","Sussex","male","2014",2014-08-13,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Sussex","field","MA Gough","RJ Evans",NA,"Kent",NA,59,"D/L",NA,NA,NA,NA
693393,6,"Glamorgan","Warwickshire","male","2014",2014-08-14,"Royal London One-Day Cup","St Helen's, Swansea","Swansea","Warwickshire","field","M Burns","P Willey",NA,"Warwickshire",7,NA,"D/L",NA,NA,NA,NA
693395,6,"Nottinghamshire","Middlesex","male","2014",2014-08-14,"Royal London One-Day Cup","Lord's, London","London","Middlesex","field","JH Evans","MA Gough",NA,"Nottinghamshire",NA,77,"D/L",NA,"NL Bainton","AD Hales",NA
693397,6,"Worcestershire","Leicestershire","male","2014",2014-08-14,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","field","NGB Cook","NGC Cowley",NA,"Leicestershire",NA,16,"D/L",NA,NA,NA,NA
693399,6,"Northamptonshire","Lancashire","male","2014",2014-08-14,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Lancashire","field","MR Benson","RJ Evans",NA,"Northamptonshire",NA,19,"D/L",NA,NA,NA,NA
693401,6,"Surrey","Durham","male","2014",2014-08-14,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","field","GD Lloyd","SC Gale",NA,"Durham",5,NA,"D/L",NA,NA,NA,NA
693403,6,"Warwickshire","Nottinghamshire","male","2014",2014-08-20,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Warwickshire","bat","NL Bainton","RJ Bailey",NA,"Nottinghamshire",1,NA,NA,NA,"SA Garratt","AD Hales",NA
693405,6,"Surrey","Somerset","male","2014",2014-08-20,"Royal London One-Day Cup","Kennington Oval, London","London","Somerset","field","DJ Millns","MA Gough",NA,"Surrey",NA,7,"D/L",NA,NA,NA,NA
693407,6,"Sussex","Glamorgan","male","2014",2014-08-20,"Royal London One-Day Cup","County Ground, Hove","Brighton","Sussex","bat","MJD Bodenham","P Willey",NA,"Glamorgan",7,NA,"D/L",NA,NA,NA,NA
693409,6,"Kent","Middlesex","male","2014",2014-08-20,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Middlesex","field","AG Wharf","NGC Cowley",NA,"Middlesex",7,NA,NA,NA,NA,NA,NA
693411,6,"Northamptonshire","Essex","male","2014",2014-08-21,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Essex","field","MA Gough","SC Gale",NA,"Essex",4,NA,NA,NA,NA,NA,NA
693413,6,"Leicestershire","Lancashire","male","2014",2014-08-21,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Leicestershire","bat","PJ Hartley","RJ Bailey",NA,"Lancashire",8,NA,NA,NA,NA,NA,NA
693415,6,"Derbyshire","Gloucestershire","male","2014",2014-08-21,"Royal London One-Day Cup","County Ground, Derby","Derby","Gloucestershire","field","GD Lloyd","NGB Cook",NA,"Derbyshire",NA,53,NA,NA,"NL Bainton","DJ Wainwright",NA
693417,6,"Hampshire","Yorkshire","male","2014",2014-08-21,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Yorkshire","field","DJ Millns","MJD Bodenham",NA,"Yorkshire",6,NA,NA,NA,NA,NA,NA
693419,6,"Nottinghamshire","Derbyshire","male","2014",2014-08-26,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","bat","JH Evans","NGB Cook",NA,"Nottinghamshire",NA,85,NA,NA,"MJ Saggers","JWA Taylor",NA
693421,6,"Durham","Yorkshire","male","2014",2014-08-28,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Yorkshire","field","MJD Bodenham","NGC Cowley",NA,"Durham",NA,31,NA,NA,NA,NA,NA
693423,6,"Warwickshire","Essex","male","2014",2014-08-28,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","field","DJ Millns","NA Mallender",NA,"Warwickshire",NA,67,NA,NA,"MR Benson","R Clarke",NA
693425,6,"Kent","Gloucestershire","male","2014",2014-08-29,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Kent","bat","P Willey","SJ O'Shaughnessy",NA,"Kent",NA,24,NA,NA,"AG Wharf","SW Billings",NA
693427,6,"Kent","Warwickshire","male","2014",2014-09-04,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Kent","bat","SJ O'Shaughnessy","RT Robinson",NA,"Warwickshire",6,NA,NA,NA,"AG Wharf","WB Rankin",NA
693429,6,"Durham","Nottinghamshire","male","2014",2014-09-06,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Nottinghamshire","field","NGB Cook","PJ Hartley",NA,"Durham",NA,83,NA,NA,"MJ Saggers","BA Stokes",NA
693431,6,"Warwickshire","Durham","male","2014",2014-09-20,"Royal London One-Day Cup","Lord's, London","London","Durham","field","MA Gough","PJ Hartley",NA,"Durham",3,NA,NA,NA,"DJ Millns","BA Stokes",NA
804713,6,"Durham","Northamptonshire","male","2015",2015-07-25,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Northamptonshire","field","MJD Bodenham","NA Mallender",NA,"Durham",NA,54,NA,NA,"MA Gough","PD Collingwood",NA
804715,6,"Warwickshire","Nottinghamshire","male","2015",2015-07-25,"Royal London One-Day Cup","Welbeck Colliery Cricket Club Ground, Market Warsop","Market Warsop","Nottinghamshire","field","BJ Debenham","PJ Hartley",NA,"Nottinghamshire",9,NA,NA,NA,NA,NA,NA
804723,6,"Nottinghamshire","Glamorgan","male","2015",2015-07-26,"Royal London One-Day Cup","Welbeck Colliery Cricket Club Ground, Market Warsop","Market Warsop","Glamorgan","field","BJ Debenham","PJ Hartley",NA,NA,NA,NA,NA,"no result",NA,NA,NA
804725,6,"Derbyshire","Somerset","male","2015",2015-07-26,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","field","RK Illingworth","RJ Evans",NA,"Derbyshire",NA,29,"D/L",NA,NA,NA,NA
804729,6,"Yorkshire","Gloucestershire","male","2015",2015-07-26,"Royal London One-Day Cup","North Marine Road Ground, Scarborough","Scarborough","Yorkshire","bat","JW Lloyds","NL Bainton",NA,NA,NA,NA,NA,"no result",NA,NA,NA
804731,6,"Yorkshire","Derbyshire","male","2015",2015-07-27,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","field","MR Benson","SA Garratt",NA,"Yorkshire",NA,7,"D/L",NA,NA,NA,NA
804735,6,"Lancashire","Essex","male","2015",2015-07-27,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","field","DJ Millns","MJD Bodenham",NA,"Essex",7,NA,NA,NA,NA,NA,NA
804737,6,"Hampshire","Sussex","male","2015",2015-07-27,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Hampshire","bat","PK Baldwin","RK Illingworth",NA,"Hampshire",NA,87,NA,NA,NA,NA,NA
804739,6,"Surrey","Northamptonshire","male","2015",2015-07-27,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","JH Evans","NA Mallender",NA,"Surrey",NA,220,NA,NA,NA,NA,NA
804741,6,"Kent","Glamorgan","male","2015",2015-07-28,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field","MA Gough","PJ Hartley",NA,"Glamorgan",3,NA,NA,NA,"SC Gale","CB Cooke",NA
804743,6,"Essex","Warwickshire","male","2015",2015-07-29,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Warwickshire","field","NA Mallender","NGB Cook",NA,"Essex",NA,152,NA,NA,NA,NA,NA
804745,6,"Derbyshire","Gloucestershire","male","2015",2015-07-29,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","field","AG Wharf","JH Evans",NA,"Gloucestershire",6,NA,"D/L",NA,NA,NA,NA
804747,6,"Middlesex","Lancashire","male","2015",2015-07-29,"Royal London One-Day Cup","Stanley Park, Blackpool","Blackpool","Lancashire","field","JW Lloyds","NL Bainton",NA,"Lancashire",2,NA,NA,NA,NA,NA,NA
804749,6,"Northamptonshire","Leicestershire","male","2015",2015-07-29,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Northamptonshire","bat","SA Garratt","SJ O'Shaughnessy",NA,"Northamptonshire",NA,55,NA,NA,NA,NA,NA
804751,6,"Somerset","Durham","male","2015",2015-07-29,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","bat","BV Taylor","PK Baldwin",NA,"Durham",7,NA,NA,NA,NA,NA,NA
804753,6,"Surrey","Yorkshire","male","2015",2015-07-29,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","MJD Bodenham","MJ Saggers",NA,"Surrey",NA,6,NA,NA,NA,NA,NA
804755,6,"Hampshire","Kent","male","2015",2015-07-30,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Kent","field","MA Gough","NA Mallender",NA,"Kent",5,NA,NA,NA,NA,NA,NA
804757,6,"Sussex","Nottinghamshire","male","2015",2015-07-30,"Royal London One-Day Cup","County Ground, Hove","Brighton","Sussex","bat","ID Blackwell","MJ Saggers",NA,"Nottinghamshire",4,NA,NA,NA,NA,NA,NA
804759,6,"Yorkshire","Worcestershire","male","2015",2015-07-30,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Yorkshire","bat","AG Wharf","SC Gale",NA,"Yorkshire",NA,133,NA,NA,NA,NA,NA
804761,6,"Northamptonshire","Derbyshire","male","2015",2015-07-31,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","field","AG Wharf","SC Gale",NA,"Derbyshire",7,NA,NA,NA,NA,NA,NA
804763,6,"Surrey","Durham","male","2015",2015-07-31,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","field","JW Lloyds","PJ Hartley",NA,"Surrey",NA,49,NA,NA,NA,NA,NA
804765,6,"Glamorgan","Essex","male","2015",2015-07-31,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Essex","field","BV Taylor","PK Baldwin",NA,"Glamorgan",NA,146,NA,NA,NA,NA,NA
804767,6,"Gloucestershire","Leicestershire","male","2015",2015-07-31,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","field","MA Gough","SJ O'Shaughnessy",NA,"Gloucestershire",NA,1,NA,NA,NA,NA,NA
804769,6,"Middlesex","Kent","male","2015",2015-07-31,"Royal London One-Day Cup","Brunton Memorial Ground, Radlett","Radlett","Middlesex","bat","NGB Cook","SA Garratt",NA,"Middlesex",NA,87,NA,NA,NA,NA,NA
804771,6,"Somerset","Worcestershire","male","2015",2015-07-31,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","bat","JH Evans","PR Pollard",NA,"Somerset",NA,56,NA,NA,NA,NA,NA
804773,6,"Middlesex","Hampshire","male","2015",2015-08-01,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Middlesex","bat","IJ Gould","RJ Evans",NA,"Hampshire",10,NA,NA,NA,NA,NA,NA
804775,6,"Durham","Yorkshire","male","2015",2015-08-02,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Yorkshire","field","MA Gough","RT Robinson",NA,"Yorkshire",NA,32,"D/L",NA,NA,NA,NA
804777,6,"Essex","Nottinghamshire","male","2015",2015-08-02,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Nottinghamshire","field","BV Taylor","NL Bainton",NA,"Nottinghamshire",7,NA,NA,NA,NA,NA,NA
804779,6,"Glamorgan","Hampshire","male","2015",2015-08-02,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Glamorgan","bat","NA Mallender","PK Baldwin",NA,NA,NA,NA,NA,"no result","PR Pollard",NA,NA
804781,6,"Somerset","Gloucestershire","male","2015",2015-08-02,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Somerset","bat","BJ Debenham","RJ Evans",NA,"Gloucestershire",3,NA,NA,NA,NA,NA,NA
804783,6,"Sussex","Kent","male","2015",2015-08-02,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Kent","field","MJD Bodenham","NGB Cook",NA,"Kent",8,NA,NA,NA,NA,NA,NA
804785,6,"Lancashire","Warwickshire","male","2015",2015-08-02,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Warwickshire","field","AG Wharf","JW Lloyds",NA,"Warwickshire",3,NA,NA,NA,NA,NA,NA
804787,6,"Surrey","Derbyshire","male","2015",2015-08-02,"Royal London One-Day Cup","Woodbridge Road, Guildford","Guildford","Derbyshire","field","MJ Saggers","SC Gale",NA,"Surrey",NA,77,NA,NA,NA,NA,NA
804789,6,"Northamptonshire","Worcestershire","male","2015",2015-08-02,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Northamptonshire","bat","PJ Hartley","SA Garratt",NA,"Northamptonshire",NA,21,NA,NA,NA,NA,NA
804791,6,"Somerset","Northamptonshire","male","2015",2015-08-03,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Somerset","bat","IJ Gould","NL Bainton",NA,"Northamptonshire",4,NA,NA,NA,NA,NA,NA
804793,6,"Middlesex","Sussex","male","2015",2015-08-03,"Royal London One-Day Cup","County Ground, Hove","Brighton","Sussex","field","GD Lloyd","NGB Cook",NA,"Middlesex",NA,3,"D/L",NA,"MJ Saggers","NRT Gubbins",NA
804795,6,"Glamorgan","Warwickshire","male","2015",2015-08-03,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Glamorgan","bat","NA Mallender","PK Baldwin",NA,"Warwickshire",9,NA,NA,NA,NA,NA,NA
804797,6,"Yorkshire","Leicestershire","male","2015",2015-08-03,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Leicestershire","field","JH Evans","M Burns",NA,"Yorkshire",NA,31,NA,NA,NA,NA,NA
804799,6,"Leicestershire","Derbyshire","male","2015",2015-08-04,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","field","JH Evans","JW Lloyds",NA,"Derbyshire",6,NA,NA,NA,NA,NA,NA
804801,6,"Gloucestershire","Durham","male","2015",2015-08-04,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","bat","DJ Millns","SA Garratt",NA,"Gloucestershire",NA,71,"D/L",NA,NA,NA,NA
804803,6,"Hampshire","Essex","male","2015",2015-08-04,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Hampshire","bat","NGB Cook","SC Gale",NA,"Essex",6,NA,NA,NA,NA,NA,NA
804805,6,"Lancashire","Nottinghamshire","male","2015",2015-08-04,"Royal London One-Day Cup","Aigburth, Liverpool","Liverpool","Nottinghamshire","field","M Burns","RT Robinson",NA,"Nottinghamshire",4,NA,NA,NA,NA,NA,NA
804807,6,"Surrey","Worcestershire","male","2015",2015-08-04,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","GD Lloyd","MJD Bodenham",NA,"Surrey",NA,36,NA,NA,"BJ Debenham","SM Curran",NA
804811,6,"Glamorgan","Sussex","male","2015",2015-08-05,"Royal London One-Day Cup","St Helen's, Swansea","Swansea","Sussex","field","DJ Millns","NL Bainton",NA,NA,NA,NA,NA,"no result",NA,NA,NA
804813,6,"Hampshire","Warwickshire","male","2015",2015-08-05,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","field","JW Lloyds","SA Garratt",NA,"Hampshire",NA,23,"D/L",NA,"JH Evans","LA Dawson",NA
