"bowler","bowling_team","season","event","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"Shahid Afridi","St Kitts and Nevis Patriots",2015,"Caribbean Premier League",10,"32.5",1,274,9,30.4444444444444,8.34517766497462,21.8888888888889,76,0,0,"3/34"
"DJ Bravo","Trinidad & Tobago Red Steel",2014,"Caribbean Premier League",9,"29.4",0,277,9,30.7777777777778,9.33707865168539,19.7777777777778,66,0,0,"3/33"
"O Thomas","Jamaica Tallawahs",2019,"Caribbean Premier League",6,"24.0",1,279,9,31,11.625,16,64,1,0,"4/53"
"FH Edwards","St Lucia Zouks",2015,"Caribbean Premier League",9,"34.0",0,287,9,31.8888888888889,8.44117647058824,22.6666666666667,88,0,0,"2/29"
"CR Brathwaite","St Kitts and Nevis Patriots",2019,"Caribbean Premier League",12,"34.0",0,312,9,34.6666666666667,9.17647058823529,22.6666666666667,70,0,0,"3/30"
"KR Mayers","Barbados Royals",2022,"Caribbean Premier League",9,"16.0",1,86,8,10.75,5.375,12,61,1,0,"4/4"
"T Shamsi","Guyana Amazon Warriors",2022,"Caribbean Premier League",5,"17.0",0,100,8,12.5,5.88235294117647,12.75,45,1,0,"4/36"
"Ali Khan","Trinbago Knight Riders",2021,"Caribbean Premier League",4,"13.0",0,121,8,15.125,9.30769230769231,9.75,36,1,0,"4/6"
"SS Cottrell","St Kitts and Nevis Patriots",2016,"Caribbean Premier League",4,"16.0",0,123,8,15.375,7.6875,12,41,0,0,"3/25"
"G Motie","Guyana Amazon Warriors",2021,"Caribbean Premier League",6,"19.0",1,124,8,15.5,6.52631578947368,14.25,52,0,0,"3/25"
"S Lamichhane","Barbados Tridents",2019,"Caribbean Premier League",6,"19.5",1,129,8,16.125,6.50420168067227,14.875,59,0,0,"3/22"
"S Badree","Trinidad & Tobago Red Steel",2014,"Caribbean Premier League",8,"30.0",1,132,8,16.5,4.4,22.5,113,0,0,"3/13"
"KA Pollard","Barbados Tridents",2017,"Caribbean Premier League",6,"18.0",0,135,8,16.875,7.5,13.5,40,1,0,"4/16"
"D Wiese","Guyana Amazon Warriors",2015,"Caribbean Premier League",5,"15.0",0,138,8,17.25,9.2,11.25,37,0,1,"5/30"
"NRJ Young","Barbados Royals",2021,"Caribbean Premier League",6,"15.4",1,140,8,17.5,8.93617021276596,11.75,36,0,0,"3/24"
"JNT Seales","Trinbago Knight Riders",2020,"Caribbean Premier League",6,"13.0",0,143,8,17.875,11,9.75,33,0,0,"2/21"
"Shakib Al Hasan","Guyana Amazon Warriors",2022,"Caribbean Premier League",6,"20.3",0,147,8,18.375,7.17073170731707,15.375,60,0,0,"3/20"
"Ali Khan","Trinbago Knight Riders",2020,"Caribbean Premier League",8,"20.1",1,150,8,18.75,7.43801652892562,15.125,47,0,0,"2/25"
"KA Pollard","Trinbago Knight Riders",2020,"Caribbean Premier League",6,"20.0",0,151,8,18.875,7.55,15,40,1,0,"4/30"
"CH Gayle","Jamaica Tallawahs",2013,"Caribbean Premier League",9,"26.3",0,158,8,19.75,5.9622641509434,19.875,66,0,0,"2/22"
"Zahir Khan","St Lucia Zouks",2020,"Caribbean Premier League",7,"23.4",0,164,8,20.5,6.92957746478873,17.75,62,0,0,"3/25"
"SS Cottrell","Antigua Hawksbills",2014,"Caribbean Premier League",8,"27.5",0,168,8,21,6.03592814371258,20.875,86,0,0,"3/24"
"NO Miller","Jamaica Tallawahs",2014,"Caribbean Premier League",10,"27.0",0,170,8,21.25,6.2962962962963,20.25,63,0,0,"3/17"
"RA Reifer","Barbados Tridents",2018,"Caribbean Premier League",5,"16.0",0,170,8,21.25,10.625,12,37,0,1,"5/20"
"J Botha","Trinidad & Tobago Red Steel",2015,"Caribbean Premier League",10,"24.0",0,172,8,21.5,7.16666666666667,18,63,0,0,"2/23"
"RA Reifer","Barbados Tridents",2020,"Caribbean Premier League",9,"20.0",0,174,8,21.75,8.7,15,38,0,0,"2/5"
"SS Cottrell","Antigua Hawksbills",2013,"Caribbean Premier League",7,"27.0",0,174,8,21.75,6.44444444444444,20.25,78,1,0,"4/20"
"B Laughlin","Guyana Amazon Warriors",2019,"Caribbean Premier League",6,"21.0",0,179,8,22.375,8.52380952380952,15.75,47,0,0,"3/12"
"Zahir Khan","Jamaica Tallawahs",2019,"Caribbean Premier League",7,"24.0",0,184,8,23,7.66666666666667,18,68,0,0,"3/20"
"DJ Bravo","St Kitts and Nevis Patriots",2021,"Caribbean Premier League",6,"20.2",0,193,8,24.125,9.49180327868853,15.25,31,1,0,"4/26"
"S Badree","St Kitts and Nevis Patriots",2017,"Caribbean Premier League",9,"25.0",0,198,8,24.75,7.92,18.75,63,0,0,"2/14"
"JDS Neesham","Guyana Amazon Warriors",2014,"Caribbean Premier League",8,"22.0",0,199,8,24.875,9.04545454545454,16.5,54,0,0,"3/33"
"SP Narine","Guyana Amazon Warriors",2013,"Caribbean Premier League",9,"35.5",1,202,8,25.25,5.63720930232558,26.875,108,0,0,"2/29"
"A Zampa","Guyana Amazon Warriors",2016,"Caribbean Premier League",9,"27.1",0,203,8,25.375,7.47239263803681,20.375,60,0,0,"3/34"
"S Shillingford","St Lucia Stars",2017,"Caribbean Premier League",8,"29.0",1,207,8,25.875,7.13793103448276,21.75,73,1,0,"4/22"
"PA van Meekeren","St Kitts and Nevis Patriots",2021,"Caribbean Premier League",8,"29.0",0,230,8,28.75,7.93103448275862,21.75,81,0,0,"2/23"
"V Permaul","Guyana Amazon Warriors",2015,"Caribbean Premier League",10,"40.0",0,230,8,28.75,5.75,30,122,0,0,"2/24"
"MJ McClenaghan","St Lucia Stars",2018,"Caribbean Premier League",8,"26.0",0,234,8,29.25,9,19.5,67,0,0,"2/21"
"SA Jacobs","Guyana Amazon Warriors",2017,"Caribbean Premier League",10,"35.0",1,254,8,31.75,7.25714285714286,26.25,75,0,0,"2/18"
"AJ Hosein","Trinbago Knight Riders",2023,"Caribbean Premier League",11,"37.0",0,257,8,32.125,6.94594594594595,27.75,105,0,0,"2/16"
"J Theron","Jamaica Tallawahs",2015,"Caribbean Premier League",9,"33.0",0,259,8,32.375,7.84848484848485,24.75,61,0,0,"3/19"
"Naveen-ul-Haq","Guyana Amazon Warriors",2021,"Caribbean Premier League",9,"30.1",0,262,8,32.75,8.68508287292818,22.625,75,0,0,"2/8"
"Qais Ahmad","Barbados Royals",2023,"Caribbean Premier League",9,"32.0",0,270,8,33.75,8.4375,24,65,0,0,"2/16"
"CJ Green","Jamaica Tallawahs",2022,"Caribbean Premier League",12,"40.0",1,279,8,34.875,6.975,30,119,0,0,"2/24"
"Ali Khan","Trinbago Knight Riders",2023,"Caribbean Premier League",9,"31.0",0,287,8,35.875,9.25806451612903,23.25,68,0,0,"3/27"
"JE Taylor","St Lucia Stars",2017,"Caribbean Premier League",9,"31.0",0,296,8,37,9.54838709677419,23.25,84,0,0,"3/46"
"SP Narine","Trinbago Knight Riders",2018,"Caribbean Premier League",12,"46.3",0,304,8,38,6.53763440860215,34.875,123,0,0,"2/21"
"RR Emrit","Guyana Amazon Warriors",2018,"Caribbean Premier League",11,"39.1",0,394,8,49.25,10.0595744680851,29.375,75,0,0,"3/26"
"J Glen","St Lucia Zouks",2020,"Caribbean Premier League",5,"10.0",0,59,7,8.42857142857143,5.9,8.57142857142857,24,0,0,"3/16"
"BMAJ Mendis","Barbados Tridents",2015,"Caribbean Premier League",4,"12.0",1,62,7,8.85714285714286,5.16666666666667,10.2857142857143,33,0,0,"3/33"
"KJ O'Brien","Trinidad & Tobago Red Steel",2014,"Caribbean Premier League",4,"8.0",0,71,7,10.1428571428571,8.875,6.85714285714286,21,1,0,"4/22"
"RRS Cornwall","Barbados Royals",2022,"Caribbean Premier League",4,"13.0",0,72,7,10.2857142857143,5.53846153846154,11.1428571428571,42,0,0,"2/10"
"Shadab Khan","Guyana Amazon Warriors",2019,"Caribbean Premier League",3,"12.0",0,75,7,10.7142857142857,6.25,10.2857142857143,35,0,0,"3/16"
"Qais Ahmad","Guyana Amazon Warriors",2019,"Caribbean Premier League",3,"11.3",0,80,7,11.4285714285714,6.95652173913043,9.85714285714286,35,0,0,"3/28"
"ST Gabriel","Trinidad & Tobago Red Steel",2014,"Caribbean Premier League",4,"16.0",0,104,7,14.8571428571429,6.5,13.7142857142857,48,0,0,"3/20"
"S Lamichhane","St Kitts and Nevis Patriots",2018,"Caribbean Premier League",5,"17.0",1,106,7,15.1428571428571,6.23529411764706,14.5714285714286,52,0,0,"2/12"
"Sikandar Raza","Trinbago Knight Riders",2020,"Caribbean Premier League",7,"17.0",0,110,7,15.7142857142857,6.47058823529412,14.5714285714286,50,0,0,"3/15"
"JPR Scantlebury-Searles","Trinbago Knight Riders",2017,"Caribbean Premier League",6,"14.0",0,112,7,16,8,12,40,0,0,"3/27"
"SP Narine","Guyana Amazon Warriors",2014,"Caribbean Premier League",7,"28.0",2,121,7,17.2857142857143,4.32142857142857,24,96,0,0,"2/20"
"AR Nurse","Barbados Tridents",2013,"Caribbean Premier League",6,"19.0",0,125,7,17.8571428571429,6.57894736842105,16.2857142857143,53,1,0,"4/28"
"RR Emrit","Barbados Tridents",2013,"Caribbean Premier League",7,"20.0",0,125,7,17.8571428571429,6.25,17.1428571428571,51,0,0,"3/27"
"B Laughlin","Antigua Hawksbills",2014,"Caribbean Premier League",7,"19.3",1,127,7,18.1428571428571,6.51282051282051,16.7142857142857,50,0,0,"3/7"
"Mohammad Hafeez","St Kitts and Nevis Patriots",2017,"Caribbean Premier League",8,"25.0",0,128,7,18.2857142857143,5.12,21.4285714285714,63,0,0,"3/22"
"GE Mathurin","St Lucia Zouks",2013,"Caribbean Premier League",6,"22.0",0,130,7,18.5714285714286,5.90909090909091,18.8571428571429,64,0,0,"2/24"
"DYA Davis","Trinidad & Tobago Red Steel",2015,"Caribbean Premier League",7,"19.0",0,134,7,19.1428571428571,7.05263157894737,16.2857142857143,39,0,0,"3/29"
"S Shillingford","St Lucia Zouks",2013,"Caribbean Premier League",6,"20.0",0,135,7,19.2857142857143,6.75,17.1428571428571,59,0,0,"3/23"
"KMA Paul","St Lucia Kings",2021,"Caribbean Premier League",6,"14.0",0,150,7,21.4285714285714,10.7142857142857,12,31,0,0,"3/23"
"Qais Ahmad","St Lucia Stars",2018,"Caribbean Premier League",7,"20.0",0,152,7,21.7142857142857,7.6,17.1428571428571,48,0,0,"3/15"
"RR Simmonds","Barbados Royals",2022,"Caribbean Premier League",8,"19.0",0,159,7,22.7142857142857,8.36842105263158,16.2857142857143,37,0,0,"3/17"
"SP Narine","Trinbago Knight Riders",2019,"Caribbean Premier League",7,"28.0",1,162,7,23.1428571428571,5.78571428571429,24,94,0,0,"2/10"
"KK Cooper","Trinidad & Tobago Red Steel",2013,"Caribbean Premier League",7,"26.2",0,170,7,24.2857142857143,6.45569620253165,22.5714285714286,69,0,0,"2/14"
"RA Reifer","Barbados Royals",2021,"Caribbean Premier League",6,"17.4",0,170,7,24.2857142857143,9.62264150943396,15.1428571428571,44,0,0,"3/31"
"CJ Jordan","Trinbago Knight Riders",2019,"Caribbean Premier League",5,"19.0",0,172,7,24.5714285714286,9.05263157894737,16.2857142857143,35,0,0,"3/30"
"HR Walsh","Barbados Tridents",2020,"Caribbean Premier League",8,"23.0",1,176,7,25.1428571428571,7.65217391304348,19.7142857142857,53,0,0,"3/19"
"KR Mayers","St Lucia Stars",2017,"Caribbean Premier League",7,"19.4",0,176,7,25.1428571428571,8.94915254237288,16.8571428571429,41,0,0,"2/30"
"KAJ Roach","Antigua Hawksbills",2013,"Caribbean Premier League",7,"26.0",0,182,7,26,7,22.2857142857143,71,0,0,"2/17"
"Sikandar Raza","St Lucia Kings",2023,"Caribbean Premier League",9,"26.0",0,190,7,27.1428571428571,7.30769230769231,22.2857142857143,60,0,0,"2/28"
"K Santokie","Jamaica Tallawahs",2018,"Caribbean Premier League",6,"21.0",1,193,7,27.5714285714286,9.19047619047619,18,49,0,0,"2/13"
"DL Vettori","Jamaica Tallawahs",2014,"Caribbean Premier League",10,"36.0",1,194,7,27.7142857142857,5.38888888888889,30.8571428571429,108,0,0,"3/13"
"Sohail Tanvir","St Kitts and Nevis Patriots",2015,"Caribbean Premier League",10,"35.2",0,194,7,27.7142857142857,5.49056603773585,30.2857142857143,113,0,0,"2/15"
"CR Brathwaite","Antigua Hawksbills",2014,"Caribbean Premier League",8,"23.3",0,197,7,28.1428571428571,8.38297872340426,20.1428571428571,55,0,0,"2/11"
"DC Drakes","St Kitts and Nevis Patriots",2023,"Caribbean Premier League",7,"20.2",0,228,7,32.5714285714286,11.2131147540984,17.4285714285714,40,0,0,"2/37"
"C Bosch","St Kitts and Nevis Patriots",2023,"Caribbean Premier League",8,"24.0",0,233,7,33.2857142857143,9.70833333333333,20.5714285714286,48,0,0,"3/22"
"KJ Cottoy","St Lucia Zouks",2015,"Caribbean Premier League",3,"10.0",0,61,6,10.1666666666667,6.1,10,27,1,0,"4/18"
"Mohammad Nabi","Jamaica Tallawahs",2022,"Caribbean Premier League",4,"11.0",0,72,6,12,6.54545454545455,11,29,0,0,"3/10"
"Shoaib Malik","Guyana Amazon Warriors",2019,"Caribbean Premier League",9,"13.3",0,85,6,14.1666666666667,6.2962962962963,13.5,35,0,0,"1/5"
"I Khan (2)","Jamaica Tallawahs",2019,"Caribbean Premier League",4,"13.0",0,87,6,14.5,6.69230769230769,13,30,0,0,"3/19"
"SP Narine","Trinbago Knight Riders",2020,"Caribbean Premier League",5,"20.0",1,91,6,15.1666666666667,4.55,20,73,0,0,"2/19"
"OC McCoy","St Lucia Kings",2021,"Caribbean Premier League",3,"10.0",0,97,6,16.1666666666667,9.7,10,31,0,0,"3/52"
"DE Bernard","Jamaica Tallawahs",2014,"Caribbean Premier League",7,"16.0",0,98,6,16.3333333333333,6.125,16,48,0,0,"3/19"
"J Bishop","Barbados Royals",2021,"Caribbean Premier League",4,"14.5",1,98,6,16.3333333333333,6.60674157303371,14.8333333333333,43,0,0,"3/20"
"DJG Sammy","St Lucia Zouks",2015,"Caribbean Premier League",4,"12.0",0,102,6,17,8.5,12,23,0,0,"3/35"
"T Shamsi","St Kitts and Nevis Patriots",2016,"Caribbean Premier League",5,"20.0",0,117,6,19.5,5.85,20,56,0,0,"2/17"
"RRS Cornwall","Antigua Hawksbills",2013,"Caribbean Premier League",6,"15.0",0,124,6,20.6666666666667,8.26666666666667,15,29,0,0,"2/36"
"MJ Santner","Barbados Tridents",2020,"Caribbean Premier League",8,"24.4",2,138,6,23,5.59459459459459,24.6666666666667,85,0,0,"2/10"
"R Shepherd","Guyana Amazon Warriors",2020,"Caribbean Premier League",7,"19.0",1,139,6,23.1666666666667,7.31578947368421,19,53,0,0,"3/22"
"SC Kuggeleijn","St Lucia Kings",2022,"Caribbean Premier League",4,"14.2",0,140,6,23.3333333333333,9.76744186046512,14.3333333333333,27,0,0,"3/44"
"AD Russell","Jamaica Tallawahs",2019,"Caribbean Premier League",4,"14.5",0,143,6,23.8333333333333,9.64044943820225,14.8333333333333,30,0,0,"2/35"
"RA Reifer","Barbados Tridents",2016,"Caribbean Premier League",7,"18.0",0,146,6,24.3333333333333,8.11111111111111,18,39,0,0,"2/22"
"K Pierre","Trinbago Knight Riders",2021,"Caribbean Premier League",5,"20.0",0,150,6,25,7.5,20,46,0,0,"3/16"
"NL McCullum","St Lucia Zouks",2015,"Caribbean Premier League",6,"20.0",0,152,6,25.3333333333333,7.6,20,47,1,0,"4/22"
"Mohammad Hasnain","Trinbago Knight Riders",2019,"Caribbean Premier League",4,"16.0",0,155,6,25.8333333333333,9.6875,16,47,0,0,"3/36"
"AJ Hosein","Barbados Tridents",2017,"Caribbean Premier League",8,"23.0",0,159,6,26.5,6.91304347826087,23,64,0,0,"2/19"
"KOK Williams","St Lucia Kings",2022,"Caribbean Premier League",6,"18.2",0,159,6,26.5,8.67272727272727,18.3333333333333,38,0,0,"3/32"
"V Permaul","Jamaica Tallawahs",2021,"Caribbean Premier League",7,"25.0",1,162,6,27,6.48,25,69,0,0,"2/15"
"KMA Paul","Guyana Amazon Warriors",2018,"Caribbean Premier League",6,"19.0",0,165,6,27.5,8.68421052631579,19,37,0,0,"2/16"
"O Thomas","Barbados Royals",2021,"Caribbean Premier League",7,"23.0",0,170,6,28.3333333333333,7.39130434782609,23,71,0,0,"3/22"
"AD Russell","Trinbago Knight Riders",2022,"Caribbean Premier League",8,"18.5",0,178,6,29.6666666666667,9.45132743362832,18.8333333333333,35,0,0,"3/16"
"KA Pollard","Trinbago Knight Riders",2019,"Caribbean Premier League",9,"21.4",0,178,6,29.6666666666667,8.21538461538461,21.6666666666667,41,0,0,"2/38"
"Imad Wasim","Jamaica Tallawahs",2018,"Caribbean Premier League",7,"27.0",0,182,6,30.3333333333333,6.74074074074074,27,69,0,0,"2/17"
"DE Bernard","Jamaica Tallawahs",2013,"Caribbean Premier League",9,"27.0",0,183,6,30.5,6.77777777777778,27,84,0,0,"2/18"
"A Dananjaya","St Kitts and Nevis Patriots",2022,"Caribbean Premier League",8,"24.0",0,189,6,31.5,7.875,24,60,0,0,"2/28"
"Sohail Tanvir","St Lucia Zouks",2014,"Caribbean Premier League",8,"27.4",0,191,6,31.8333333333333,6.90361445783132,27.6666666666667,74,0,0,"3/15"
"Naseem Shah","St Kitts and Nevis Patriots",2021,"Caribbean Premier League",7,"25.0",1,192,6,32,7.68,25,63,0,0,"2/26"
"GC Viljoen","St Lucia Zouks",2019,"Caribbean Premier League",7,"23.0",1,196,6,32.6666666666667,8.52173913043478,23,57,0,0,"3/14"
"JL Jaggesar","St Kitts and Nevis Patriots",2020,"Caribbean Premier League",8,"30.0",0,199,6,33.1666666666667,6.63333333333333,30,82,0,0,"2/17"
"TL Best","St Lucia Zouks",2014,"Caribbean Premier League",6,"21.0",0,199,6,33.1666666666667,9.47619047619048,21,62,0,0,"2/36"
"D Pretorius","St Kitts and Nevis Patriots",2022,"Caribbean Premier League",6,"21.0",0,202,6,33.6666666666667,9.61904761904762,21,36,0,0,"3/37"
"SK Springer","Jamaica Tallawahs",2019,"Caribbean Premier League",6,"22.0",0,207,6,34.5,9.40909090909091,22,42,0,0,"3/32"
"OF Smith","Guyana Amazon Warriors",2023,"Caribbean Premier League",8,"19.3",0,218,6,36.3333333333333,11.1794871794872,19.5,38,0,0,"3/31"
"SS Cottrell","St Kitts and Nevis Patriots",2021,"Caribbean Premier League",8,"25.0",1,218,6,36.3333333333333,8.72,25,66,0,0,"2/39"
"RL Chase","St Lucia Kings",2022,"Caribbean Premier League",10,"29.0",0,219,6,36.5,7.55172413793103,29,63,0,0,"3/17"
"G Motie","Guyana Amazon Warriors",2022,"Caribbean Premier League",9,"31.0",0,226,6,37.6666666666667,7.29032258064516,31,75,0,0,"2/10"
"R Rampaul","Barbados Tridents",2017,"Caribbean Premier League",8,"27.0",0,259,6,43.1666666666667,9.59259259259259,27,66,0,0,"2/33"
"JO Holder","Barbados Tridents",2015,"Caribbean Premier League",10,"35.0",1,277,6,46.1666666666667,7.91428571428571,35,85,0,0,"3/11"
"M Pretorius","Jamaica Tallawahs",2022,"Caribbean Premier League",10,"34.0",0,313,6,52.1666666666667,9.20588235294118,34,60,0,0,"2/35"
"K Sinclair","Guyana Amazon Warriors",2020,"Caribbean Premier League",4,"14.0",0,61,5,12.2,4.35714285714286,16.8,51,0,0,"2/13"
"AR Nedd","St Kitts and Nevis Patriots",2023,"Caribbean Premier League",3,"11.0",0,75,5,15,6.81818181818182,13.2,32,0,0,"2/14"
"BMAJ Mendis","Barbados Tridents",2014,"Caribbean Premier League",5,"14.0",0,81,5,16.2,5.78571428571429,16.8,37,0,0,"2/15"
"K Santokie","St Lucia Zouks",2019,"Caribbean Premier League",3,"12.0",0,92,5,18.4,7.66666666666667,14.4,23,0,0,"2/25"
"C Hemraj","Guyana Amazon Warriors",2019,"Caribbean Premier League",7,"14.0",0,96,5,19.2,6.85714285714286,16.8,44,0,0,"3/15"
"I Khan (2)","St Kitts and Nevis Patriots",2020,"Caribbean Premier League",5,"16.0",2,99,5,19.8,6.1875,19.2,50,0,0,"3/23"
"RS Primus","Barbados Tridents",2019,"Caribbean Premier League",5,"12.4",0,100,5,20,7.89473684210526,15.2,35,0,0,"2/35"
"CR Brathwaite","Barbados Royals",2023,"Caribbean Premier League",3,"10.0",0,108,5,21.6,10.8,12,16,1,0,"4/27"
"Ramaal Lewis","Jamaica Tallawahs",2019,"Caribbean Premier League",6,"15.0",0,110,5,22,7.33333333333333,18,32,0,0,"2/23"
"SK Springer","Jamaica Tallawahs",2023,"Caribbean Premier League",5,"14.0",0,111,5,22.2,7.92857142857143,16.8,28,0,0,"2/40"
"Mohammad Hafeez","Guyana Amazon Warriors",2021,"Caribbean Premier League",7,"20.0",0,112,5,22.4,5.6,24,67,0,0,"3/18"
"DR Smith","Jamaica Tallawahs",2019,"Caribbean Premier League",5,"17.0",0,114,5,22.8,6.70588235294118,20.4,48,0,0,"2/22"
"ROO Jordan","St Lucia Zouks",2014,"Caribbean Premier League",4,"12.0",0,116,5,23.2,9.66666666666667,14.4,22,0,0,"3/39"
"J Royal","St Lucia Kings",2022,"Caribbean Premier League",6,"16.0",0,118,5,23.6,7.375,19.2,41,0,0,"2/17"
"JO Holder","Barbados Tridents",2013,"Caribbean Premier League",6,"19.1",0,119,5,23.8,6.20869565217391,23,65,0,0,"2/19"
"S Badree","Trinidad & Tobago Red Steel",2013,"Caribbean Premier League",6,"19.0",0,119,5,23.8,6.26315789473684,22.8,49,0,0,"2/18"
"R Powell","Jamaica Tallawahs",2018,"Caribbean Premier League",6,"11.0",0,120,5,24,10.9090909090909,13.2,16,0,0,"2/21"
"CD Barnwell","Guyana Amazon Warriors",2013,"Caribbean Premier League",6,"12.0",0,121,5,24.2,10.0833333333333,14.4,27,0,0,"2/4"
"KMA Paul","Guyana Amazon Warriors",2023,"Caribbean Premier League",8,"14.1",0,123,5,24.6,8.68235294117647,17,29,0,0,"1/2"
"SS Cottrell","St Kitts and Nevis Patriots",2022,"Caribbean Premier League",5,"16.0",0,125,5,25,7.8125,19.2,50,0,0,"3/33"
"V Permaul","Jamaica Tallawahs",2020,"Caribbean Premier League",6,"19.4",1,128,5,25.6,6.50847457627119,23.6,54,0,0,"2/20"
"RS Primus","St Lucia Kings",2022,"Caribbean Premier League",6,"15.0",0,130,5,26,8.66666666666667,18,31,0,0,"2/12"
"RS Primus","Guyana Amazon Warriors",2017,"Caribbean Premier League",8,"17.0",0,133,5,26.6,7.82352941176471,20.4,39,0,0,"1/6"
"AS Joseph","St Kitts and Nevis Patriots",2016,"Caribbean Premier League",3,"12.0",0,134,5,26.8,11.1666666666667,14.4,34,1,0,"4/41"
"JA Sinclair","Guyana Amazon Warriors",2022,"Caribbean Premier League",7,"19.0",0,139,5,27.8,7.31578947368421,22.8,55,0,0,"2/12"
"Hasan Ali","St Kitts and Nevis Patriots",2017,"Caribbean Premier League",5,"19.3",0,143,5,28.6,7.33333333333333,23.4,44,0,0,"2/19"
"OF Smith","Jamaica Tallawahs",2017,"Caribbean Premier League",4,"15.5",0,143,5,28.6,9.03157894736842,19,38,0,0,"3/20"
"WD Parnell","Barbados Tridents",2016,"Caribbean Premier League",5,"18.0",0,143,5,28.6,7.94444444444444,21.6,50,0,0,"2/27"
"RE van der Merwe","Barbados Royals",2023,"Caribbean Premier League",6,"15.0",0,145,5,29,9.66666666666667,18,30,0,0,"3/40"
"Mohammad Hafeez","St Kitts and Nevis Patriots",2019,"Caribbean Premier League",7,"21.0",0,147,5,29.4,7,25.2,47,0,0,"3/22"
"Sohail Tanvir","St Kitts and Nevis Patriots",2020,"Caribbean Premier League",5,"16.0",0,148,5,29.6,9.25,19.2,40,0,0,"2/25"
"R Powell","Jamaica Tallawahs",2017,"Caribbean Premier League",5,"14.0",0,159,5,31.8,11.3571428571429,16.8,20,0,0,"2/36"
"Mohammad Hafeez","Guyana Amazon Warriors",2013,"Caribbean Premier League",7,"25.3",0,170,5,34,6.66666666666667,30.6,75,0,0,"3/19"
"DJG Sammy","St Lucia Zouks",2016,"Caribbean Premier League",7,"21.0",0,172,5,34.4,8.19047619047619,25.2,30,0,0,"1/24"
"SS Cottrell","St Kitts and Nevis Patriots",2020,"Caribbean Premier League",6,"21.0",1,174,5,34.8,8.28571428571429,25.2,51,0,0,"2/16"
"RRS Cornwall","Barbados Royals",2023,"Caribbean Premier League",6,"16.0",0,175,5,35,10.9375,19.2,30,0,0,"2/27"
"SJ Benn","Trinidad & Tobago Red Steel",2014,"Caribbean Premier League",9,"30.0",0,204,5,40.8,6.8,36,86,0,0,"3/27"
"CJ Green","Jamaica Tallawahs",2021,"Caribbean Premier League",10,"32.1",0,205,5,41,6.37305699481865,38.6,87,0,0,"2/19"
"S Badree","St Kitts and Nevis Patriots",2016,"Caribbean Premier League",7,"26.0",0,209,5,41.8,8.03846153846154,31.2,65,0,0,"2/22"
"CR Brathwaite","St Kitts and Nevis Patriots",2015,"Caribbean Premier League",9,"28.2",0,238,5,47.6,8.4,34,59,0,0,"3/38"
"JO Holder","Barbados Royals",2021,"Caribbean Premier League",9,"31.0",1,264,5,52.8,8.51612903225806,37.2,92,0,0,"1/22"
"JO Holder","Barbados Tridents",2018,"Caribbean Premier League",10,"31.3",0,286,5,57.2,9.07936507936508,37.8,72,0,0,"2/25"
"OC McCoy","Barbados Royals",2023,"Caribbean Premier League",8,"29.0",0,300,5,60,10.3448275862069,34.8,67,0,0,"2/25"
"RR Beaton","Guyana Amazon Warriors",2014,"Caribbean Premier League",10,"34.0",0,335,5,67,9.85294117647059,40.8,71,0,0,"2/27"
"SA Jacobs","Guyana Amazon Warriors",2013,"Caribbean Premier League",3,"9.0",1,49,4,12.25,5.44444444444444,13.5,27,0,0,"2/15"
"SK Springer","Barbados Tridents",2017,"Caribbean Premier League",4,"7.1",0,56,4,14,7.81395348837209,10.75,14,0,0,"3/32"
"GC Tonge","Antigua Hawksbills",2014,"Caribbean Premier League",2,"6.0",1,58,4,14.5,9.66666666666667,9,16,0,0,"2/12"
"Akeem Jordan","St Kitts and Nevis Patriots",2019,"Caribbean Premier League",2,"6.0",0,61,4,15.25,10.1666666666667,9,16,1,0,"4/33"
"I Khan (2)","Barbados Tridents",2016,"Caribbean Premier League",3,"11.0",0,63,4,15.75,5.72727272727273,16.5,23,0,0,"2/26"
"O Thomas","Jamaica Tallawahs",2017,"Caribbean Premier League",2,"6.0",0,63,4,15.75,10.5,9,19,0,0,"3/31"
"IS Sodhi","Jamaica Tallawahs",2018,"Caribbean Premier League",2,"8.0",0,72,4,18,9,12,16,0,0,"3/36"
"ND Stewart","Guyana Amazon Warriors",2014,"Caribbean Premier League",4,"8.0",0,73,4,18.25,9.125,12,22,0,0,"3/22"
"I Khan (2)","Barbados Tridents",2018,"Caribbean Premier League",4,"12.0",0,76,4,19,6.33333333333333,18,27,0,0,"2/19"
"R Shepherd","Guyana Amazon Warriors",2018,"Caribbean Premier League",3,"10.0",0,88,4,22,8.8,15,22,0,0,"3/29"
"GC Tonge","Antigua Hawksbills",2013,"Caribbean Premier League",5,"12.0",0,89,4,22.25,7.41666666666667,18,31,0,0,"3/24"
"Imad Wasim","Jamaica Tallawahs",2017,"Caribbean Premier League",5,"17.0",0,91,4,22.75,5.35294117647059,25.5,46,0,0,"2/16"
"JP Duminy","Barbados Tridents",2019,"Caribbean Premier League",6,"11.4",0,93,4,23.25,7.97142857142857,17.5,26,0,0,"2/24"
"MW Forde","St Lucia Kings",2022,"Caribbean Premier League",6,"14.2",1,93,4,23.25,6.48837209302326,21.5,49,0,0,"3/19"
