"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"AR McBrine",2016-08-07,"Northern Knights","North-West Warriors",2,"7.4",0,39,2,5.08695652173913,25,"Cricket Ireland Inter-Provincial Limited Over Cup",2016,1002151,"The Lawn, Waringstown","Waringstown","North-West Warriors","Northern Knights","North-West Warriors","bat",NA,"Northern Knights","3",NA
"AR McBrine",2021-05-18,"Northern Knights","North-West Warriors",2,"10.0",0,39,2,3.9,30,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259527,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","Northern Knights","field","W McClintock","North-West Warriors",NA,"62"
"GG McFaul",2019-05-27,"Northern Knights","North-West Warriors",2,"4.0",0,39,2,9.75,8,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178133,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","North-West Warriors","bat",NA,"North-West Warriors",NA,"3"
"GI Hume",2021-05-01,"Leinster Lightning","North-West Warriors",2,"10.0",1,39,2,3.9,44,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259523,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","6",NA
"J Mulder",2019-08-26,"North-West Warriors","Northern Knights",2,"10.0",0,39,2,3.9,34,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178137,"Woodvale Road, Eglinton","Eglinton","Northern Knights","North-West Warriors","Northern Knights","bat",NA,"Northern Knights",NA,"2"
"GH Dockrell",2018-07-01,"Northern Knights","Leinster Lightning",1,"10.0",0,40,2,4,37,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136922,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","3",NA
"GI Hume",2022-06-02,"Northern Knights","North-West Warriors",2,"10.0",2,40,2,4,43,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305430,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","Northern Knights","field","AR McBrine","North-West Warriors",NA,"63"
"GI Hume",2023-09-04,"Munster Reds","North-West Warriors",1,"10.0",1,40,2,4,42,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375534,"Bready Cricket Club, Magheramason, Bready","Bready","Munster Reds","North-West Warriors","North-West Warriors","field","L McCarthy","Munster Reds",NA,"115"
"L McCarthy",2024-05-15,"Leinster Lightning","Munster Reds",1,"8.0",1,40,2,5,33,"Cricket Ireland Inter-Provincial Limited Over Cup",2024,1429570,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","J Manley","Munster Reds","4",NA
"PKD Chase",2017-05-01,"North-West Warriors","Leinster Lightning",2,"10.0",1,40,2,4,41,"Cricket Ireland Inter-Provincial Limited Over Cup",2017,1089605,"The Vineyard, Dublin","Dublin","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"105"
"GJ McCarter",2018-06-04,"Leinster Lightning","Northern Knights",1,"10.0",2,41,2,4.1,43,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136920,"The Vineyard, Dublin","Dublin","Leinster Lightning","Northern Knights","Northern Knights","field",NA,"Leinster Lightning",NA,"53"
"M O'Reilly",2022-05-10,"Munster Reds","Leinster Lightning",2,"8.0",1,41,2,5.125,28,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305424,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","PJ Moor","Munster Reds","5",NA
"MR Adair",2019-08-20,"Leinster Lightning","Northern Knights",2,"8.4",0,41,2,4.73076923076923,36,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178135,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","7",NA
"Nathan Smith",2016-07-31,"Leinster Lightning","Northern Knights",2,"10.0",1,41,2,4.1,41,"Cricket Ireland Inter-Provincial Limited Over Cup",2016,1002149,"Observatory Lane, Rathmines, Dublin","Dublin","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","4",NA
"SJ MacBeth",2023-05-25,"Northern Knights","North-West Warriors",1,"8.0",0,41,2,5.125,24,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375530,"Bready Cricket Club, Magheramason, Bready","Bready","Northern Knights","North-West Warriors","North-West Warriors","field",NA,"North-West Warriors","3",NA
"W McClintock",2016-05-30,"Leinster Lightning","North-West Warriors",1,"6.0",0,42,2,7,13,"Cricket Ireland Inter-Provincial Limited Over Cup",2016,1002145,"New Strabane Park","Strabane","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"141"
"BJ McCarthy",2019-04-25,"Northern Knights","Leinster Lightning",1,"9.0",0,43,2,4.77777777777778,31,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178131,"La Manga Club Top Ground","Murcia","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","6",NA
"CA Young",2021-05-25,"Leinster Lightning","North-West Warriors",2,"10.0",1,43,2,4.3,38,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259531,"Woodvale Road, Eglinton","Eglinton","North-West Warriors","Leinster Lightning","Leinster Lightning","field","A Balbirnie","Leinster Lightning","4",NA
"F Hand",2023-08-14,"North-West Warriors","Leinster Lightning",2,"6.0",0,43,2,7.16666666666667,20,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375531,"The Hills, Milverton","Milverton","Leinster Lightning","North-West Warriors","North-West Warriors","field","L Tucker","Leinster Lightning",NA,"244"
"AR McBrine",2019-08-26,"Northern Knights","North-West Warriors",1,"10.0",0,44,2,4.4,30,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178137,"Woodvale Road, Eglinton","Eglinton","Northern Knights","North-West Warriors","Northern Knights","bat",NA,"Northern Knights",NA,"2"
"AR McBrine",2021-06-15,"Munster Reds","North-West Warriors",1,"10.0",0,44,2,4.4,36,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259534,"Mardyke, Cork","Cork","Munster Reds","North-West Warriors","North-West Warriors","field","WTS Porterfield","North-West Warriors","4",NA
"DC Delany",2022-05-19,"North-West Warriors","Munster Reds",1,"9.0",1,44,2,4.88888888888889,35,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305427,"Mardyke, Cork","Cork","North-West Warriors","Munster Reds","Munster Reds","field","AR McBrine","North-West Warriors",NA,"145"
"Simi Singh",2020-09-26,"Northern Knights","Leinster Lightning",1,"8.0",0,44,2,5.5,22,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211208,"The Village, Malahide, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","3",NA
"SV Lazars",2017-05-01,"Leinster Lightning","North-West Warriors",1,"9.0",0,44,2,4.88888888888889,26,"Cricket Ireland Inter-Provincial Limited Over Cup",2017,1089605,"The Vineyard, Dublin","Dublin","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"105"
"MJ Humphreys",2023-08-15,"Munster Reds","Northern Knights",2,"6.4",0,45,2,6.75,21,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375532,"Mardyke, Cork","Cork","Northern Knights","Munster Reds","Munster Reds","field",NA,"Northern Knights",NA,"52"
"R MacBeth",2023-05-23,"Leinster Lightning","North-West Warriors",2,"8.2",1,45,2,5.4,30,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375529,"Bready Cricket Club, Magheramason, Bready","Bready","North-West Warriors","Leinster Lightning","Leinster Lightning","field","SJ Harbinson","Leinster Lightning","3",NA
"SV Lazars",2017-08-06,"Northern Knights","North-West Warriors",1,"6.0",0,45,2,7.5,11,"Cricket Ireland Inter-Provincial Limited Over Cup",2017,1089609,"The Lawn, Waringstown","Waringstown","Northern Knights","North-West Warriors","Northern Knights","bat",NA,"North-West Warriors","1",NA
"CA Young",2023-05-23,"Leinster Lightning","North-West Warriors",2,"10.0",0,46,2,4.6,37,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375529,"Bready Cricket Club, Magheramason, Bready","Bready","North-West Warriors","Leinster Lightning","Leinster Lightning","field","SJ Harbinson","Leinster Lightning","3",NA
"GJ McCarter",2018-07-01,"Leinster Lightning","Northern Knights",2,"8.0",0,46,2,5.75,26,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136922,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","3",NA
"J Thompson",2017-05-01,"Leinster Lightning","North-West Warriors",1,"10.0",0,46,2,4.6,32,"Cricket Ireland Inter-Provincial Limited Over Cup",2017,1089605,"The Vineyard, Dublin","Dublin","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"105"
"MR Adair",2020-09-26,"Leinster Lightning","Northern Knights",2,"9.1",1,46,2,5.01818181818182,34,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211208,"The Village, Malahide, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","3",NA
"PKD Chase",2020-09-26,"Northern Knights","Leinster Lightning",1,"8.0",1,46,2,5.75,31,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211208,"The Village, Malahide, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","3",NA
"GH Dockrell",2021-05-01,"North-West Warriors","Leinster Lightning",1,"10.0",0,47,2,4.7,35,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259523,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","6",NA
"MJ Humphreys",2022-05-05,"Munster Reds","Northern Knights",2,"10.0",0,47,2,4.7,34,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305423,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Munster Reds","Munster Reds","field","M Ford","Munster Reds","3",NA
"B White",2023-09-04,"North-West Warriors","Munster Reds",2,"8.4",0,48,2,5.53846153846154,31,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375534,"Bready Cricket Club, Magheramason, Bready","Bready","Munster Reds","North-West Warriors","North-West Warriors","field","L McCarthy","Munster Reds",NA,"115"
"C Campher",2022-05-05,"Northern Knights","Munster Reds",1,"10.0",1,48,2,4.8,38,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305423,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Munster Reds","Munster Reds","field","M Ford","Munster Reds","3",NA
"F Hand",2021-06-15,"North-West Warriors","Munster Reds",2,"10.0",0,48,2,4.8,39,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259534,"Mardyke, Cork","Cork","Munster Reds","North-West Warriors","North-West Warriors","field","WTS Porterfield","North-West Warriors","4",NA
"GJ McCarter",2020-09-26,"Leinster Lightning","Northern Knights",2,"10.0",1,48,2,4.8,34,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211208,"The Village, Malahide, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","3",NA
"R MacBeth",2024-05-09,"Northern Knights","North-West Warriors",1,"10.0",0,48,2,4.8,41,"Cricket Ireland Inter-Provincial Limited Over Cup",2024,1429569,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","North-West Warriors","North-West Warriors","field","R Pretorius","Northern Knights",NA,"118"
"A Sidhu",2021-05-22,"Leinster Lightning","Munster Reds",1,"9.0",0,49,2,5.44444444444444,26,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259530,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","BJ McCarthy","Leinster Lightning",NA,"93"
"LT Nelson",2016-08-07,"North-West Warriors","Northern Knights",1,"10.0",0,49,2,4.9,33,"Cricket Ireland Inter-Provincial Limited Over Cup",2016,1002151,"The Lawn, Waringstown","Waringstown","North-West Warriors","Northern Knights","North-West Warriors","bat",NA,"Northern Knights","3",NA
"SR Thompson",2018-05-28,"Northern Knights","North-West Warriors",1,"10.0",0,49,2,4.9,36,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136919,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","North-West Warriors","Northern Knights","bat",NA,"North-West Warriors","8",NA
"R Pretorius",2023-05-25,"North-West Warriors","Northern Knights",2,"8.4",0,50,2,5.76923076923077,34,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375530,"Bready Cricket Club, Magheramason, Bready","Bready","Northern Knights","North-West Warriors","North-West Warriors","field",NA,"North-West Warriors","3",NA
"MR Adair",2023-09-07,"North-West Warriors","Northern Knights",1,"10.0",2,51,2,5.1,34,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375536,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","North-West Warriors","bat",NA,NA,NA,NA
"M Frost",2021-06-30,"Northern Knights","Munster Reds",2,"10.0",0,52,2,5.2,31,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259533,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Munster Reds","Northern Knights","Munster Reds","bat","M Commins","Munster Reds",NA,"9"
"TF van Woerkom",2023-05-16,"Leinster Lightning","Northern Knights",2,"7.0",0,52,2,7.42857142857143,21,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375526,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field","NA Rock","Northern Knights",NA,"66"
"B White",2021-05-18,"North-West Warriors","Northern Knights",1,"10.0",0,53,2,5.3,31,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259527,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","Northern Knights","field","W McClintock","North-West Warriors",NA,"62"
"GJ McCarter",2020-09-17,"Leinster Lightning","Northern Knights",1,"10.0",1,53,2,5.3,34,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211206,"The Green, Comber","Comber","Leinster Lightning","Northern Knights","Northern Knights","field",NA,"Leinster Lightning",NA,"91"
"TE Kane",2016-06-12,"North-West Warriors","Leinster Lightning",1,"8.0",0,53,2,6.625,25,"Cricket Ireland Inter-Provincial Limited Over Cup",2016,1002147,"The Vineyard, Dublin","Dublin","North-West Warriors","Leinster Lightning","Leinster Lightning","field",NA,NA,NA,NA
"TE Kane",2018-06-04,"Northern Knights","Leinster Lightning",2,"8.0",1,53,2,6.625,26,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136920,"The Vineyard, Dublin","Dublin","Leinster Lightning","Northern Knights","Northern Knights","field",NA,"Leinster Lightning",NA,"53"
"MJ Humphreys",2023-05-25,"North-West Warriors","Northern Knights",2,"10.0",0,54,2,5.4,28,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375530,"Bready Cricket Club, Magheramason, Bready","Bready","Northern Knights","North-West Warriors","North-West Warriors","field",NA,"North-West Warriors","3",NA
"Simi Singh",2022-05-03,"North-West Warriors","Leinster Lightning",1,"10.0",0,54,2,5.4,39,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305422,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Leinster Lightning","Leinster Lightning","field","GH Dockrell","Leinster Lightning","7",NA
"A Cawley",2021-06-15,"North-West Warriors","Munster Reds",2,"9.0",1,55,2,6.11111111111111,31,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259534,"Mardyke, Cork","Cork","Munster Reds","North-West Warriors","North-West Warriors","field","WTS Porterfield","North-West Warriors","4",NA
"C Campher",2023-05-18,"Leinster Lightning","Munster Reds",1,"10.0",0,55,2,5.5,31,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375527,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","TE Kane","Munster Reds","5",NA
"J Manley",2021-06-15,"North-West Warriors","Munster Reds",2,"9.0",0,55,2,6.11111111111111,30,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259534,"Mardyke, Cork","Cork","Munster Reds","North-West Warriors","North-West Warriors","field","WTS Porterfield","North-West Warriors","4",NA
"TE Kane",2022-05-05,"Northern Knights","Munster Reds",1,"10.0",3,55,2,5.5,37,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305423,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Munster Reds","Munster Reds","field","M Ford","Munster Reds","3",NA
"MR Adair",2021-05-04,"Leinster Lightning","Northern Knights",1,"10.0",1,57,2,5.7,34,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259524,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Northern Knights","Northern Knights","field","GH Dockrell","Leinster Lightning",NA,"70"
"G Kennedy",2022-06-02,"Northern Knights","North-West Warriors",2,"10.0",0,58,2,5.8,28,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305430,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","Northern Knights","field","AR McBrine","North-West Warriors",NA,"63"
"B White",2023-08-15,"Northern Knights","Munster Reds",1,"10.0",0,59,2,5.9,28,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375532,"Mardyke, Cork","Cork","Northern Knights","Munster Reds","Munster Reds","field",NA,"Northern Knights",NA,"52"
"T Koen",2023-05-16,"Leinster Lightning","Northern Knights",2,"9.0",0,59,2,6.55555555555556,26,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375526,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field","NA Rock","Northern Knights",NA,"66"
"L McCarthy",2023-08-15,"Northern Knights","Munster Reds",1,"10.0",0,60,2,6,39,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375532,"Mardyke, Cork","Cork","Northern Knights","Munster Reds","Munster Reds","field",NA,"Northern Knights",NA,"52"
"SC Getkate",2017-09-10,"Leinster Lightning","Northern Knights",1,"10.0",1,61,2,6.1,33,"Cricket Ireland Inter-Provincial Limited Over Cup",2017,1089610,"Observatory Lane, Rathmines, Dublin","Dublin","Leinster Lightning","Northern Knights","Northern Knights","field",NA,"Leinster Lightning",NA,"55"
"TF van Woerkom",2023-09-05,"Leinster Lightning","Northern Knights",1,"8.0",0,61,2,7.625,21,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375535,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Leinster Lightning","Northern Knights","Leinster Lightning","bat","S Lynch","Leinster Lightning",NA,"170"
"DC Delany",2020-09-26,"Leinster Lightning","Northern Knights",2,"10.0",0,62,2,6.2,28,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211208,"The Village, Malahide, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","3",NA
"MT Foster",2023-08-15,"Munster Reds","Northern Knights",2,"10.0",0,62,2,6.2,31,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375532,"Mardyke, Cork","Cork","Northern Knights","Munster Reds","Munster Reds","field",NA,"Northern Knights",NA,"52"
"MR Adair",2023-09-05,"Leinster Lightning","Northern Knights",1,"10.0",1,63,2,6.3,33,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375535,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Leinster Lightning","Northern Knights","Leinster Lightning","bat","S Lynch","Leinster Lightning",NA,"170"
"TE Kane",2021-05-27,"Northern Knights","Munster Reds",1,"10.0",0,63,2,6.3,31,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259532,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Munster Reds","Munster Reds","field",NA,NA,NA,NA
"DC Delany",2020-09-17,"Leinster Lightning","Northern Knights",1,"10.0",0,67,2,6.7,27,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211206,"The Green, Comber","Comber","Leinster Lightning","Northern Knights","Northern Knights","field",NA,"Leinster Lightning",NA,"91"
"HT Tector",2020-09-17,"Leinster Lightning","Northern Knights",1,"10.0",0,67,2,6.7,24,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211206,"The Green, Comber","Comber","Leinster Lightning","Northern Knights","Northern Knights","field",NA,"Leinster Lightning",NA,"91"
"CA Young",2019-05-23,"Leinster Lightning","North-West Warriors",1,"10.0",0,68,2,6.8,33,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178132,"Bready Cricket Club, Magheramason, Bready","Bready","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"78"
"C Campher",2022-05-10,"Leinster Lightning","Munster Reds",1,"10.0",1,70,2,7,40,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305424,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","PJ Moor","Munster Reds","5",NA
"MT Foster",2023-09-05,"Leinster Lightning","Northern Knights",1,"10.0",2,72,2,7.2,36,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375535,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Leinster Lightning","Northern Knights","Leinster Lightning","bat","S Lynch","Leinster Lightning",NA,"170"
"CA Young",2023-09-04,"Munster Reds","North-West Warriors",1,"10.0",0,75,2,7.5,28,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375534,"Bready Cricket Club, Magheramason, Bready","Bready","Munster Reds","North-West Warriors","North-West Warriors","field","L McCarthy","Munster Reds",NA,"115"
"DC Delany",2022-05-10,"Leinster Lightning","Munster Reds",1,"10.0",0,78,2,7.8,31,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305424,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","PJ Moor","Munster Reds","5",NA
"F Hand",2023-05-16,"Northern Knights","Leinster Lightning",1,"9.0",0,82,2,9.11111111111111,28,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375526,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field","NA Rock","Northern Knights",NA,"66"
"SJ MacBeth",2022-06-02,"Northern Knights","North-West Warriors",2,"0.1",0,0,1,0,1,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305430,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","Northern Knights","field","AR McBrine","North-West Warriors",NA,"63"
"S McNicholl",2023-08-17,"Munster Reds","Leinster Lightning",2,"5.0",3,4,1,0.8,29,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375533,"Mardyke, Cork","Cork","Leinster Lightning","Munster Reds","Munster Reds","field","TE Kane","Munster Reds","7",NA
"J Wilson",2022-05-19,"Munster Reds","North-West Warriors",2,"1.3",0,6,1,4,6,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305427,"Mardyke, Cork","Cork","North-West Warriors","Munster Reds","Munster Reds","field","AR McBrine","North-West Warriors",NA,"145"
"M Frost",2022-06-07,"Leinster Lightning","Munster Reds",1,"3.0",1,6,1,2,15,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305431,"Mardyke, Cork","Cork","Leinster Lightning","Munster Reds","Munster Reds","field",NA,NA,NA,NA
"B White",2022-05-12,"North-West Warriors","Northern Knights",2,"1.2",0,7,1,5.25,6,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305425,"Bready Cricket Club, Magheramason, Bready","Bready","Northern Knights","North-West Warriors","North-West Warriors","field","R Pretorius","Northern Knights",NA,"12"
"G Kennedy",2022-05-19,"Munster Reds","North-West Warriors",2,"2.0",0,8,1,4,8,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305427,"Mardyke, Cork","Cork","North-West Warriors","Munster Reds","Munster Reds","field","AR McBrine","North-West Warriors",NA,"145"
"M Frost",2024-05-15,"Leinster Lightning","Munster Reds",1,"8.0",3,8,1,1,40,"Cricket Ireland Inter-Provincial Limited Over Cup",2024,1429570,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","J Manley","Munster Reds","4",NA
"MT Foster",2022-05-12,"North-West Warriors","Northern Knights",2,"6.0",3,9,1,1.5,30,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305425,"Bready Cricket Club, Magheramason, Bready","Bready","Northern Knights","North-West Warriors","North-West Warriors","field","R Pretorius","Northern Knights",NA,"12"
"R Allen",2020-09-28,"Leinster Lightning","North-West Warriors",2,"4.0",0,9,1,2.25,15,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211210,"The Village, Malahide, Dublin","Dublin","North-West Warriors","Leinster Lightning","North-West Warriors","bat",NA,"Leinster Lightning","3",NA
"C Carmichael",2023-08-15,"Munster Reds","Northern Knights",2,"2.0",0,10,1,5,8,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375532,"Mardyke, Cork","Cork","Northern Knights","Munster Reds","Munster Reds","field",NA,"Northern Knights",NA,"52"
"J Little",2022-05-03,"North-West Warriors","Leinster Lightning",1,"4.5",1,11,1,2.27586206896552,22,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305422,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Leinster Lightning","Leinster Lightning","field","GH Dockrell","Leinster Lightning","7",NA
"TE Kane",2019-05-23,"North-West Warriors","Leinster Lightning",2,"5.0",0,11,1,2.2,24,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178132,"Bready Cricket Club, Magheramason, Bready","Bready","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"78"
"CA Young",2019-05-27,"Northern Knights","North-West Warriors",2,"5.0",1,12,1,2.4,24,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178133,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","North-West Warriors","bat",NA,"North-West Warriors",NA,"3"
"SR Thompson",2021-05-18,"Northern Knights","North-West Warriors",2,"3.0",0,12,1,4,12,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259527,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","Northern Knights","field","W McClintock","North-West Warriors",NA,"62"
"J Neill",2024-05-15,"Leinster Lightning","Munster Reds",1,"1.2",0,13,1,9.75,3,"Cricket Ireland Inter-Provincial Limited Over Cup",2024,1429570,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","J Manley","Munster Reds","4",NA
"ML Granger",2023-05-15,"North-West Warriors","Munster Reds",2,"6.0",2,13,1,2.16666666666667,28,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375525,"Mardyke, Cork","Cork","Munster Reds","North-West Warriors","North-West Warriors","field","SC Getkate","North-West Warriors","6",NA
